日期,動作,部位描述,8150.TW(N/A)多空,3006.TW(N/A)多空,8150.TW價,3006.TW價,8150.TW口數,3006.TW口數,保證金佔用,Z-Score,交易成本,損益,開倉Z
2025-03-19,[網格2] 結算平倉(做空配對),做多8150.TW(N/A) 7口 / 做空3006.TW(N/A) 3口,平倉(賣出),平倉(買回),29.44,64.79,7,3,0.0,1.52,316.0,15400.0,3.02
2025-03-20,[網格1] 轉倉開倉(做空配對),做多8150.TW(N/A) 9口 / 做空3006.TW(N/A) 4口,做多,做空,29.82,66.35,9,4,144136.0,1.62,411.0,0.0,
2025-03-20,[網格2] 轉倉開倉(做空配對),做多8150.TW(N/A) 9口 / 做空3006.TW(N/A) 4口,做多,做空,29.82,66.35,9,4,144136.0,1.62,411.0,0.0,
2025-03-31,[網格1] 停利平倉(做空配對),停利平倉: 做多8150.TW(N/A) 9口 / 做空3006.TW(N/A) 4口,平倉(賣出),平倉(買回),27.72,54.79,9,4,253070.0,-0.37,409.0,54260.0,1.62
2025-03-31,[網格2] 停利平倉(做空配對),停利平倉: 做多8150.TW(N/A) 9口 / 做空3006.TW(N/A) 4口,平倉(賣出),平倉(買回),27.72,54.79,9,4,253070.0,-0.37,409.0,54260.0,1.62
2025-05-26,[網格1] 開倉(做多配對),做空8150.TW(N/A) 2口 / 做多3006.TW(N/A) 1口,做空,做多,27.29,51.85,2,1,28736.0,-2.07,94.0,0.0,
2025-06-18,[網格1] 結算平倉(做多配對),做空8150.TW(N/A) 2口 / 做多3006.TW(N/A) 1口,平倉(買回),平倉(賣出),27.53,59.1,2,1,0.0,0.81,95.0,13455.0,-2.07
2025-08-13,[網格1] 開倉(做空配對),做多8150.TW(N/A) 2口 / 做空3006.TW(N/A) 1口,做多,做空,25.25,54.5,2,1,28350.0,3.2,94.0,0.0,
2025-08-13,[網格2] 開倉(做空配對),做多8150.TW(N/A) 2口 / 做空3006.TW(N/A) 1口,做多,做空,25.25,54.5,2,1,28350.0,3.2,94.0,0.0,
2025-08-20,[網格1] 結算平倉(做空配對),做多8150.TW(N/A) 2口 / 做空3006.TW(N/A) 1口,平倉(賣出),平倉(買回),23.2,52.2,2,1,0.0,2.77,94.0,-3694.0,3.2
2025-08-20,[網格2] 結算平倉(做空配對),做多8150.TW(N/A) 2口 / 做空3006.TW(N/A) 1口,平倉(賣出),平倉(買回),23.2,52.2,2,1,0.0,2.77,94.0,-3694.0,3.2
2025-08-21,[網格1] 轉倉開倉(做空配對),做多8150.TW(N/A) 7口 / 做空3006.TW(N/A) 3口,做多,做空,23.4,56.0,7,3,89586.0,3.29,313.0,0.0,
2025-08-21,[網格2] 轉倉開倉(做空配對),做多8150.TW(N/A) 7口 / 做空3006.TW(N/A) 3口,做多,做空,23.4,56.0,7,3,89586.0,3.29,313.0,0.0,
2025-09-17,[網格1] 結算平倉(做空配對),做多8150.TW(N/A) 7口 / 做空3006.TW(N/A) 3口,平倉(賣出),平倉(買回),28.35,67.0,7,3,0.0,1.07,316.0,2984.0,3.29
2025-09-17,[網格2] 結算平倉(做空配對),做多8150.TW(N/A) 7口 / 做空3006.TW(N/A) 3口,平倉(賣出),平倉(買回),28.35,67.0,7,3,0.0,1.07,316.0,2984.0,3.29
2025-09-18,[網格1] 轉倉開倉(做空配對),做多8150.TW(N/A) 5口 / 做空3006.TW(N/A) 2口,做多,做空,29.35,72.6,5,2,78826.0,1.48,222.0,0.0,
2025-09-18,[網格2] 轉倉開倉(做空配對),做多8150.TW(N/A) 5口 / 做空3006.TW(N/A) 2口,做多,做空,29.35,72.6,5,2,78826.0,1.48,222.0,0.0,
2025-10-15,[網格1] 結算平倉(做空配對),做多8150.TW(N/A) 5口 / 做空3006.TW(N/A) 2口,平倉(賣出),平倉(買回),30.2,80.4,5,2,0.0,1.44,222.0,-22922.0,1.48
2025-10-15,[網格2] 結算平倉(做空配對),做多8150.TW(N/A) 5口 / 做空3006.TW(N/A) 2口,平倉(賣出),平倉(買回),30.2,80.4,5,2,0.0,1.44,222.0,-22922.0,1.48
2025-10-16,[網格1] 轉倉開倉(做空配對),做多8150.TW(N/A) 11口 / 做空3006.TW(N/A) 4口,做多,做空,31.2,86.7,11,4,186300.0,1.86,478.0,0.0,
2025-10-16,[網格2] 轉倉開倉(做空配對),做多8150.TW(N/A) 11口 / 做空3006.TW(N/A) 4口,做多,做空,31.2,86.7,11,4,186300.0,1.86,478.0,0.0,
2025-11-11,[網格1] 停利平倉(做空配對),停利平倉: 做多8150.TW(N/A) 11口 / 做空3006.TW(N/A) 4口,平倉(賣出),平倉(買回),36.4,94.7,11,4,420768.0,-0.03,481.0,49919.0,1.86
2025-11-11,[網格2] 停利平倉(做空配對),停利平倉: 做多8150.TW(N/A) 11口 / 做空3006.TW(N/A) 4口,平倉(賣出),平倉(買回),36.4,94.7,11,4,420768.0,-0.03,481.0,49919.0,1.86
2025-11-14,[網格1] 開倉(做多配對),做空8150.TW(N/A) 2口 / 做多3006.TW(N/A) 1口,做空,做多,47.95,93.4,2,1,51111.0,-4.98,98.0,0.0,
2025-11-14,[網格2] 開倉(做多配對),做空8150.TW(N/A) 2口 / 做多3006.TW(N/A) 1口,做空,做多,47.95,93.4,2,1,51111.0,-4.98,98.0,0.0,
2025-11-19,[網格1] 結算平倉(做多配對),做空8150.TW(N/A) 2口 / 做多3006.TW(N/A) 1口,平倉(買回),平倉(賣出),46.9,85.6,2,1,0.0,-3.6,97.0,-11497.0,-4.98
2025-11-19,[網格2] 結算平倉(做多配對),做空8150.TW(N/A) 2口 / 做多3006.TW(N/A) 1口,平倉(買回),平倉(賣出),46.9,85.6,2,1,0.0,-3.6,97.0,-11497.0,-4.98
2025-11-20,[網格1] 轉倉開倉(做多配對),做空8150.TW(N/A) 2口 / 做多3006.TW(N/A) 1口,做空,做多,47.3,86.8,2,1,48978.0,-3.21,97.0,0.0,
2025-11-20,[網格2] 轉倉開倉(做多配對),做空8150.TW(N/A) 2口 / 做多3006.TW(N/A) 1口,做空,做多,47.3,86.8,2,1,48978.0,-3.21,97.0,0.0,
2025-12-17,[網格1] 結算平倉(做多配對),做空8150.TW(N/A) 2口 / 做多3006.TW(N/A) 1口,平倉(買回),平倉(賣出),44.75,81.7,2,1,0.0,-1.17,97.0,-97.0,-3.21
2025-12-17,[網格2] 結算平倉(做多配對),做空8150.TW(N/A) 2口 / 做多3006.TW(N/A) 1口,平倉(買回),平倉(賣出),44.75,81.7,2,1,0.0,-1.17,97.0,-97.0,-3.21
2025-12-18,[網格1] 轉倉開倉(做多配對),做空8150.TW(N/A) 2口 / 做多3006.TW(N/A) 1口,做空,做多,44.7,81.5,2,1,46143.0,-1.13,97.0,0.0,
2025-12-18,[網格2] 轉倉開倉(做多配對),做空8150.TW(N/A) 2口 / 做多3006.TW(N/A) 1口,做空,做多,44.7,81.5,2,1,46143.0,-1.13,97.0,0.0,
2025-12-31,[網格1] 停利平倉(做多配對),停利平倉: 做空8150.TW(N/A) 2口 / 做多3006.TW(N/A) 1口,平倉(買回),平倉(賣出),47.15,118.0,2,1,114642.0,0.46,98.0,63102.0,-1.13
2025-12-31,[網格2] 停利平倉(做多配對),停利平倉: 做空8150.TW(N/A) 2口 / 做多3006.TW(N/A) 1口,平倉(買回),平倉(賣出),47.15,118.0,2,1,114642.0,0.46,98.0,63102.0,-1.13
2026-01-30,[網格1] 開倉(做空配對),做多8150.TW(N/A) 13口 / 做空3006.TW(N/A) 4口,做多,做空,60.2,195.0,13,4,421902.0,3.06,573.0,0.0,
2026-01-30,[網格2] 開倉(做空配對),做多8150.TW(N/A) 13口 / 做空3006.TW(N/A) 4口,做多,做空,60.2,195.0,13,4,421902.0,3.06,573.0,0.0,
2026-03-05,[網格1] 停利平倉(做空配對),停利平倉: 做多8150.TW(N/A) 13口 / 做空3006.TW(N/A) 4口,平倉(賣出),平倉(買回),62.9,148.0,13,4,761238.0,-0.3,566.0,445634.0,3.06
2026-03-05,[網格2] 停利平倉(做空配對),停利平倉: 做多8150.TW(N/A) 13口 / 做空3006.TW(N/A) 4口,平倉(賣出),平倉(買回),62.9,148.0,13,4,761238.0,-0.3,566.0,445634.0,3.06
2026-03-18,[網格1] 開倉(做空配對),做多8150.TW(N/A) 10口 / 做空3006.TW(N/A) 3口,做多,做空,64.6,213.5,10,3,347355.0,2.21,441.0,0.0,
2026-04-08,[網格1] 停利平倉(做空配對),停利平倉: 做多8150.TW(N/A) 10口 / 做空3006.TW(N/A) 3口,平倉(賣出),平倉(買回),60.9,160.5,10,3,294435.0,-0.14,434.0,243566.0,2.21
2026-05-29,[網格1] 開倉(做多配對),做空8150.TW(N/A) 11口 / 做多3006.TW(N/A) 5口,做空,做多,111.57,245.34,11,5,662589.0,-2.27,578.0,0.0,
2026-06-02,[網格1] 停利平倉(做多配對),停利平倉: 做空8150.TW(N/A) 11口 / 做多3006.TW(N/A) 5口,平倉(買回),平倉(賣出),97.36,266.24,11,5,648577.0,0.1,576.0,521241.0,-2.27
2026-07-01,[網格1] 開倉(做多配對),做空8150.TW(N/A) 2口 / 做多3006.TW(N/A) 1口,做空,做多,107.0,212.0,2,1,115020.0,-2.34,107.0,0.0,
2026-07-15,[網格1] 結算平倉(做多配對),做空8150.TW(N/A) 2口 / 做多3006.TW(N/A) 1口,平倉(買回),平倉(賣出),114.0,239.0,2,1,0.0,-1.28,109.0,25891.0,-2.34
2026-07-16,[網格1] 轉倉開倉(做多配對),做空8150.TW(N/A) 7口 / 做多3006.TW(N/A) 4口,做空,做多,122.5,220.0,7,4,469125.0,-2.41,400.0,0.0,
2026-07-27,[網格1] 停利平倉(做多配對),停利平倉: 做空8150.TW(N/A) 7口 / 做多3006.TW(N/A) 4口,平倉(買回),平倉(賣出),89.9,212.0,7,4,398871.0,0.23,389.0,392011.0,-2.41
