日期,動作,部位描述,2606.TW(N/A)多空,2603.TW(N/A)多空,2606.TW價,2603.TW價,2606.TW口數,2603.TW口數,保證金佔用,Z-Score,交易成本,損益,開倉Z
2023-08-11,[網格2] 停利平倉(做空配對),停利平倉: 做多2606.TW(N/A) 2口 / 做空2603.TW(N/A) 1口,平倉(賣出),平倉(買回),40.14,89.09,2,1,91458.0,-0.32,97.0,-8746.0,0.81
2023-09-15,[網格1] 開倉(做多配對),做空2606.TW(N/A) 2口 / 做多2603.TW(N/A) 1口,做空,做多,45.3,97.75,2,1,50857.0,-2.08,98.0,0.0,
2023-09-20,[網格1] 結算平倉(做多配對),做空2606.TW(N/A) 2口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),45.08,96.93,2,1,0.0,-1.32,97.0,-841.0,-2.08
2023-09-21,[網格1] 轉倉開倉(做多配對),做空2606.TW(N/A) 2口 / 做多2603.TW(N/A) 1口,做空,做多,44.81,95.28,2,1,49919.0,-1.27,97.0,0.0,
2023-09-26,[網格1] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 2口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),43.31,95.28,2,1,49112.0,0.2,97.0,5883.0,-1.27
2023-10-19,[網格1] 開倉(做多配對),做空2606.TW(N/A) 2口 / 做多2603.TW(N/A) 1口,做空,做多,44.13,85.38,2,1,46880.0,-2.35,97.0,0.0,
2023-10-23,[網格1] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 2口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),40.95,85.38,2,1,45167.0,0.55,97.0,12588.0,-2.35
2023-12-01,[網格1] 開倉(做多配對),做空2606.TW(N/A) 2口 / 做多2603.TW(N/A) 1口,做空,做多,46.93,94.45,2,1,50846.0,-2.49,98.0,0.0,
2023-12-04,[網格2] 開倉(做多配對),做空2606.TW(N/A) 2口 / 做多2603.TW(N/A) 1口,做空,做多,51.56,97.75,2,1,108465.0,-3.11,98.0,0.0,
2023-12-14,[網格1] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 2口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),46.84,106.41,2,1,108054.0,0.2,98.0,24186.0,-2.49
2023-12-14,[網格2] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 2口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),46.84,106.41,2,1,108054.0,0.2,98.0,36071.0,-3.11
2024-01-12,[網格1] 開倉(做空配對),做多2606.TW(N/A) 3口 / 做空2603.TW(N/A) 1口,做多,做空,45.3,129.1,3,1,71552.0,2.49,131.0,0.0,
2024-01-17,[網格1] 結算平倉(做空配對),做多2606.TW(N/A) 3口 / 做空2603.TW(N/A) 1口,平倉(賣出),平倉(買回),43.31,125.8,3,1,0.0,2.07,130.0,-5491.0,2.49
2024-01-18,[網格1] 轉倉開倉(做空配對),做多2606.TW(N/A) 3口 / 做空2603.TW(N/A) 1口,做多,做空,44.08,130.33,3,1,70895.0,1.87,131.0,0.0,
2024-02-15,[網格1] 停利平倉(做空配對),停利平倉: 做多2606.TW(N/A) 3口 / 做空2603.TW(N/A) 1口,平倉(賣出),平倉(買回),44.62,122.91,3,1,69331.0,-1.3,130.0,17980.0,1.87
2024-02-19,[網格1] 開倉(做多配對),做空2606.TW(N/A) 8口 / 做多2603.TW(N/A) 3口,做空,做多,45.48,122.91,8,3,197804.0,-2.48,359.0,0.0,
2024-02-20,[網格2] 開倉(做多配對),做空2606.TW(N/A) 8口 / 做多2603.TW(N/A) 3口,做空,做多,48.38,126.62,8,3,414147.0,-3.18,361.0,0.0,
2024-02-21,[網格1] 結算平倉(做多配對),做空2606.TW(N/A) 8口 / 做多2603.TW(N/A) 3口,平倉(買回),平倉(賣出),48.29,127.86,8,3,0.0,-2.3,361.0,-15606.0,-2.48
2024-02-21,[網格2] 結算平倉(做多配對),做空2606.TW(N/A) 8口 / 做多2603.TW(N/A) 3口,平倉(買回),平倉(賣出),48.29,127.86,8,3,0.0,-2.3,361.0,8513.0,-3.18
2024-02-22,[網格1] 轉倉開倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,做空,做多,47.75,134.05,3,1,74870.0,-0.92,131.0,0.0,
2024-02-22,[網格2] 轉倉開倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,做空,做多,47.75,134.05,3,1,74870.0,-0.92,131.0,0.0,
2024-03-06,[網格1] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),49.29,141.47,3,1,156244.0,0.05,132.0,5475.0,-0.92
2024-03-06,[網格2] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),49.29,141.47,3,1,156244.0,0.05,132.0,5475.0,-0.92
2024-03-13,[網格1] 開倉(做空配對),做多2606.TW(N/A) 3口 / 做空2603.TW(N/A) 1口,做多,做空,49.11,157.56,3,1,82318.0,2.13,132.0,0.0,
2024-03-18,[網格1] 停利平倉(做空配對),停利平倉: 做多2606.TW(N/A) 3口 / 做空2603.TW(N/A) 1口,平倉(賣出),平倉(買回),48.84,135.7,3,1,76196.0,-0.37,131.0,41957.0,2.13
2024-04-30,[網格1] 開倉(做空配對),做多2606.TW(N/A) 3口 / 做空2603.TW(N/A) 1口,做多,做空,49.11,156.32,3,1,81984.0,2.52,132.0,0.0,
2024-05-07,[網格1] 停利平倉(做空配對),停利平倉: 做多2606.TW(N/A) 3口 / 做空2603.TW(N/A) 1口,平倉(賣出),平倉(買回),52.19,146.83,3,1,81918.0,-1.83,132.0,37324.0,2.52
2024-05-09,[網格1] 開倉(做多配對),做空2606.TW(N/A) 11口 / 做多2603.TW(N/A) 4口,做空,做多,53.46,146.42,11,4,316904.0,-2.11,497.0,0.0,
2024-05-13,[網格1] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 11口 / 做多2603.TW(N/A) 4口,平倉(買回),平倉(賣出),54.55,169.52,11,4,345078.0,0.35,501.0,160356.0,-2.11
2024-06-11,[網格1] 開倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,做空,做多,53.55,162.92,3,1,87362.0,-2.44,133.0,0.0,
2024-06-17,[網格1] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),50.56,164.98,3,1,85497.0,0.3,133.0,21932.0,-2.44
2024-07-02,[網格1] 開倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,做空,做多,56.23,165.38,3,1,90203.0,-3.0,133.0,0.0,
2024-07-02,[網格2] 開倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,做空,做多,56.23,165.38,3,1,90203.0,-3.0,133.0,0.0,
2024-07-15,[網格1] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),49.62,150.62,3,1,161719.0,0.1,132.0,10045.0,-3.0
2024-07-15,[網格2] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),49.62,150.62,3,1,161719.0,0.1,132.0,10045.0,-3.0
2024-08-05,[網格1] 開倉(做空配對),做多2606.TW(N/A) 3口 / 做空2603.TW(N/A) 1口,做多,做空,45.32,139.34,3,1,74329.0,2.64,131.0,0.0,
2024-08-09,[網格1] 停利平倉(做空配對),停利平倉: 做多2606.TW(N/A) 3口 / 做空2603.TW(N/A) 1口,平倉(賣出),平倉(買回),49.62,150.19,3,1,80742.0,-0.24,132.0,3966.0,2.64
2024-09-24,[網格1] 開倉(做空配對),做多2606.TW(N/A) 7口 / 做空2603.TW(N/A) 2口,做多,做空,49.9,177.1,7,2,189950.0,2.34,298.0,0.0,
2024-09-30,[網格1] 停利平倉(做空配對),停利平倉: 做多2606.TW(N/A) 7口 / 做空2603.TW(N/A) 2口,平倉(賣出),平倉(買回),52.74,174.5,7,2,193903.0,-0.67,299.0,49814.0,2.34
2024-10-04,[網格1] 開倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,做空,做多,52.74,161.48,3,1,86316.0,-2.49,133.0,0.0,
2024-10-16,[網格1] 結算平倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),51.89,164.52,3,1,0.0,-0.83,133.0,11048.0,-2.49
2024-11-14,[網格1] 開倉(做多配對),做空2606.TW(N/A) 10口 / 做多2603.TW(N/A) 3口,做空,做多,57.18,190.99,10,3,309089.0,-2.48,436.0,0.0,
2024-11-19,[網格1] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 10口 / 做多2603.TW(N/A) 3口,平倉(買回),平倉(賣出),57.37,204.88,10,3,320851.0,0.85,438.0,79125.0,-2.48
2024-11-27,[網格1] 開倉(做多配對),做空2606.TW(N/A) 10口 / 做多2603.TW(N/A) 3口,做空,做多,56.33,185.78,10,3,302573.0,-2.16,435.0,0.0,
2024-12-02,[網格1] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 10口 / 做多2603.TW(N/A) 3口,平倉(買回),平倉(賣出),55.29,191.86,10,3,304689.0,0.31,435.0,56820.0,-2.16
2024-12-19,[網格1] 開倉(做空配對),做多2606.TW(N/A) 4口 / 做空2603.TW(N/A) 1口,做多,做空,50.85,199.24,4,1,108710.0,2.12,166.0,0.0,
2024-12-27,[網格1] 停利平倉(做空配對),停利平倉: 做多2606.TW(N/A) 4口 / 做空2603.TW(N/A) 1口,平倉(賣出),平倉(買回),53.97,196.2,4,1,111258.0,-0.47,166.0,30862.0,2.12
2025-01-10,[網格1] 開倉(做多配對),做空2606.TW(N/A) 10口 / 做多2603.TW(N/A) 3口,做空,做多,55.57,185.78,10,3,300532.0,-2.22,435.0,0.0,
2025-01-15,[網格1] 結算平倉(做多配對),做空2606.TW(N/A) 10口 / 做多2603.TW(N/A) 3口,平倉(買回),平倉(賣出),53.87,176.24,10,3,0.0,-1.37,433.0,-23707.0,-2.22
2025-01-16,[網格1] 轉倉開倉(做多配對),做空2606.TW(N/A) 13口 / 做多2603.TW(N/A) 4口,做空,做多,54.34,175.37,13,4,380144.0,-1.41,566.0,0.0,
2025-02-11,[網格1] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 13口 / 做多2603.TW(N/A) 4口,平倉(買回),平倉(賣出),54.25,184.48,13,4,389657.0,0.5,568.0,74814.0,-1.41
2025-02-14,[網格1] 開倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,做空,做多,62.19,183.61,3,1,99948.0,-2.52,135.0,0.0,
2025-02-19,[網格1] 結算平倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),65.31,188.82,3,1,0.0,-1.7,135.0,-8431.0,-2.52
2025-02-20,[網格1] 轉倉開倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,做空,做多,63.51,185.35,3,1,101489.0,-1.27,135.0,0.0,
2025-03-12,[網格1] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),66.72,198.37,3,1,107608.0,0.61,136.0,6628.0,-1.27
2025-03-31,[網格1] 開倉(做空配對),做多2606.TW(N/A) 3口 / 做空2603.TW(N/A) 1口,做多,做空,60.87,191.43,3,1,100986.0,2.13,135.0,0.0,
2025-04-16,[網格1] 結算平倉(做空配對),做多2606.TW(N/A) 3口 / 做空2603.TW(N/A) 1口,平倉(賣出),平倉(買回),48.86,184.92,3,1,0.0,1.63,133.0,-59128.0,2.13
2025-04-17,[網格1] 轉倉開倉(做空配對),做多2606.TW(N/A) 11口 / 做空2603.TW(N/A) 3口,做多,做空,49.15,179.71,11,3,291526.0,1.25,463.0,0.0,
2025-05-05,[網格1] 停利平倉(做空配對),停利平倉: 做多2606.TW(N/A) 11口 / 做空2603.TW(N/A) 3口,平倉(賣出),平倉(買回),51.98,179.27,11,3,299596.0,-0.71,464.0,64517.0,1.25
2025-05-15,[網格1] 開倉(做空配對),做多2606.TW(N/A) 4口 / 做空2603.TW(N/A) 1口,做多,做空,54.25,213.13,4,1,116135.0,2.32,167.0,0.0,
2025-05-21,[網格1] 結算平倉(做空配對),做多2606.TW(N/A) 4口 / 做空2603.TW(N/A) 1口,平倉(賣出),平倉(買回),56.71,222.68,4,1,0.0,1.6,168.0,391.0,2.32
2025-05-22,[網格1] 轉倉開倉(做空配對),做多2606.TW(N/A) 4口 / 做空2603.TW(N/A) 1口,做多,做空,56.23,225.72,4,1,121677.0,1.89,168.0,0.0,
2025-06-06,[網格1] 停利平倉(做空配對),停利平倉: 做多2606.TW(N/A) 4口 / 做空2603.TW(N/A) 1口,平倉(賣出),平倉(買回),53.78,204.88,4,1,113398.0,-0.48,167.0,21846.0,1.89
2025-07-14,[網格1] 開倉(做多配對),做空2606.TW(N/A) 4口 / 做多2603.TW(N/A) 1口,做空,做多,52.0,201.5,4,1,110565.0,-2.01,166.0,0.0,
2025-07-16,[網格1] 結算平倉(做多配對),做空2606.TW(N/A) 4口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),51.6,201.0,4,1,0.0,-1.74,166.0,2034.0,-2.01
2025-07-17,[網格1] 轉倉開倉(做多配對),做空2606.TW(N/A) 4口 / 做多2603.TW(N/A) 1口,做空,做多,51.9,202.0,4,1,110592.0,-1.6,166.0,0.0,
2025-08-20,[網格1] 結算平倉(做多配對),做空2606.TW(N/A) 4口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),57.1,192.5,4,1,0.0,-1.62,167.0,-60767.0,-1.6
2025-08-21,[網格1] 轉倉開倉(做多配對),做空2606.TW(N/A) 7口 / 做多2603.TW(N/A) 2口,做空,做多,57.2,194.0,7,2,212868.0,-1.39,302.0,0.0,
2025-09-05,[網格1] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 7口 / 做多2603.TW(N/A) 2口,平倉(買回),平倉(賣出),54.6,186.5,7,2,203904.0,0.26,300.0,6100.0,-1.39
2025-09-25,[網格1] 開倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,做空,做多,57.9,180.0,3,1,95499.0,-2.0,134.0,0.0,
2025-10-02,[網格1] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),54.6,177.5,3,1,92151.0,0.32,134.0,14666.0,-2.0
2025-11-20,[網格1] 開倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,做空,做多,56.9,182.5,3,1,95364.0,-2.42,134.0,0.0,
2025-11-26,[網格2] 開倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,做空,做多,63.1,182.0,3,1,200502.0,-3.11,135.0,0.0,
2025-12-12,[網格1] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),59.1,183.0,3,1,194562.0,0.42,134.0,-12334.0,-2.42
2025-12-12,[網格2] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),59.1,183.0,3,1,194562.0,0.42,134.0,25866.0,-3.11
2026-01-05,[網格1] 開倉(做空配對),做多2606.TW(N/A) 13口 / 做空2603.TW(N/A) 4口,做多,做空,58.7,190.0,13,4,411237.0,2.06,571.0,0.0,
2026-01-16,[網格1] 停利平倉(做空配對),停利平倉: 做多2606.TW(N/A) 13口 / 做空2603.TW(N/A) 4口,平倉(賣出),平倉(買回),61.0,190.0,13,4,419310.0,-0.19,572.0,59228.0,2.06
2026-01-28,[網格1] 開倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,做空,做多,66.8,192.0,3,1,105948.0,-2.68,136.0,0.0,
2026-02-06,[網格1] 停利平倉(做多配對),停利平倉: 做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,平倉(買回),平倉(賣出),60.6,187.5,3,1,99711.0,0.66,135.0,28065.0,-2.68
2026-03-06,[網格1] 開倉(做空配對),做多2606.TW(N/A) 10口 / 做空2603.TW(N/A) 3口,做多,做空,63.7,210.5,10,3,342495.0,2.55,441.0,0.0,
2026-03-09,[網格2] 開倉(做空配對),做多2606.TW(N/A) 7口 / 做空2603.TW(N/A) 2口,做多,做空,60.4,210.5,7,2,561411.0,3.32,304.0,0.0,
2026-03-18,[網格1] 結算平倉(做空配對),做多2606.TW(N/A) 10口 / 做空2603.TW(N/A) 3口,平倉(賣出),平倉(買回),61.0,218.0,10,3,0.0,1.31,441.0,-99441.0,2.55
2026-03-18,[網格2] 結算平倉(做空配對),做多2606.TW(N/A) 7口 / 做空2603.TW(N/A) 2口,平倉(賣出),平倉(買回),61.0,218.0,7,2,0.0,1.31,305.0,-21905.0,3.32
2026-03-19,[網格1] 轉倉開倉(做空配對),做多2606.TW(N/A) 7口 / 做空2603.TW(N/A) 2口,做多,做空,60.5,217.5,7,2,231795.0,1.26,304.0,0.0,
2026-03-19,[網格2] 轉倉開倉(做空配對),做多2606.TW(N/A) 7口 / 做空2603.TW(N/A) 2口,做多,做空,60.5,217.5,7,2,231795.0,1.26,304.0,0.0,
2026-04-01,[網格1] 停利平倉(做空配對),停利平倉: 做多2606.TW(N/A) 7口 / 做空2603.TW(N/A) 2口,平倉(賣出),平倉(買回),59.5,204.5,7,2,445770.0,-0.15,303.0,37697.0,1.26
2026-04-01,[網格2] 停利平倉(做空配對),停利平倉: 做多2606.TW(N/A) 7口 / 做空2603.TW(N/A) 2口,平倉(賣出),平倉(買回),59.5,204.5,7,2,445770.0,-0.15,303.0,37697.0,1.26
2026-04-15,[網格1] 開倉(做多配對),做空2606.TW(N/A) 3口 / 做多2603.TW(N/A) 1口,做空,做多,63.0,203.0,3,1,105840.0,-2.27,136.0,0.0,
