日期,動作,部位描述,2327.TW(N/A)多空,2492.TW(N/A)多空,2327.TW價,2492.TW價,2327.TW口數,2492.TW口數,保證金佔用,Z-Score,交易成本,損益,開倉Z
2022-04-21,[網格1] 轉倉開倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,做空,做多,95.1,116.67,5,4,254383.0,-0.71,308.0,0.0,
2022-05-18,[網格1] 結算平倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,平倉(買回),平倉(賣出),92.44,99.88,5,4,0.0,-0.54,304.0,-108141.0,-0.71
2022-05-19,[網格1] 轉倉開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,做空,做多,91.75,98.11,1,1,51263.0,-0.68,68.0,0.0,
2022-05-27,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,平倉(買回),平倉(賣出),90.6,102.53,1,1,52145.0,0.98,68.0,11076.0,-0.68
2022-06-20,[網格1] 開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,做空,做多,78.84,83.53,1,1,43839.0,-2.37,66.0,0.0,
2022-07-08,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,平倉(買回),平倉(賣出),73.76,83.53,1,1,42468.0,0.3,66.0,10094.0,-2.37
2022-09-06,[網格1] 開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,做空,做多,75.56,79.85,1,1,41959.0,-2.85,66.0,0.0,
2022-09-12,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,平倉(買回),平倉(賣出),79.62,86.25,1,1,44786.0,0.09,67.0,4617.0,-2.85
2022-09-26,[網格1] 開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,做空,做多,71.01,71.49,1,1,38476.0,-2.2,66.0,0.0,
2022-10-17,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,平倉(買回),平倉(賣出),66.59,71.4,1,1,37257.0,0.3,66.0,8596.0,-2.2
2022-11-22,[網格1] 開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,做空,做多,87.69,78.64,1,1,44910.0,-2.06,67.0,0.0,
2022-11-29,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,平倉(買回),平倉(賣出),83.86,79.29,1,1,44051.0,0.14,67.0,8892.0,-2.06
2022-12-06,[網格1] 開倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 6口,做空,做多,94.01,79.66,5,6,255965.0,-2.62,368.0,0.0,
2022-12-21,[網格1] 結算平倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 6口,平倉(買回),平倉(賣出),87.02,71.96,5,6,0.0,-1.32,365.0,-22954.0,-2.62
2022-12-22,[網格1] 轉倉開倉(做多配對),做空2327.TW(N/A) 4口 / 做多2492.TW(N/A) 5口,做空,做多,89.32,74.09,4,5,196487.0,-0.92,299.0,0.0,
2022-12-30,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 4口 / 做多2492.TW(N/A) 5口,平倉(買回),平倉(賣出),86.35,73.35,4,5,192279.0,0.01,298.0,16016.0,-0.92
2023-01-31,[網格1] 開倉(做空配對),做多2327.TW(N/A) 4口 / 做空2492.TW(N/A) 5口,做多,做空,103.39,83.47,4,5,224345.0,2.82,303.0,0.0,
2023-02-01,[網格1] 停損平倉(做空配對),停損平倉: 做多2327.TW(N/A) 4口 / 做空2492.TW(N/A) 5口,平倉(賣出),平倉(買回),103.39,91.73,4,5,235501.0,4.02,305.0,-82938.0,2.82
2023-02-01,[網格2] 開倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,做多,做空,103.39,91.73,1,1,288184.0,4.02,68.0,0.0,
2023-02-15,[網格2] 結算平倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,平倉(賣出),平倉(買回),104.35,87.18,1,1,0.0,0.03,68.0,10946.0,4.02
2023-03-28,[網格1] 開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,做空,做多,101.67,88.02,1,1,51215.0,-2.08,68.0,0.0,
2023-04-10,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,平倉(買回),平倉(賣出),101.48,92.85,1,1,52467.0,2.52,68.0,9971.0,-2.08
2023-04-10,[網格1] 開倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,做多,做空,101.48,92.85,1,1,104934.0,2.52,68.0,0.0,
2023-04-11,[網格2] 開倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,做多,做空,100.9,95.17,1,1,105877.0,3.13,68.0,0.0,
2023-04-19,[網格1] 結算平倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,平倉(賣出),平倉(買回),102.43,95.63,1,1,0.0,0.52,68.0,-3724.0,2.52
2023-04-19,[網格2] 結算平倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,平倉(賣出),平倉(買回),102.43,95.63,1,1,0.0,0.52,68.0,2067.0,3.13
2023-04-20,[網格1] 轉倉開倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,做多,做空,99.18,94.7,1,1,52348.0,0.62,68.0,0.0,
2023-04-24,[網格1] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,平倉(賣出),平倉(買回),97.07,89.78,1,1,50451.0,-0.31,67.0,5562.0,0.62
2023-06-02,[網格1] 開倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,做多,做空,96.88,97.95,1,1,52605.0,2.39,68.0,0.0,
2023-06-06,[網格1] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,平倉(賣出),平倉(買回),96.12,91.92,1,1,50769.0,-0.6,68.0,10471.0,2.39
2023-07-17,[網格1] 開倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,做多,做空,98.28,93.31,1,1,51730.0,2.79,68.0,0.0,
2023-07-19,[網格1] 結算平倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,平倉(賣出),平倉(買回),94.96,91.45,1,1,0.0,1.76,67.0,-2997.0,2.79
2023-07-20,[網格1] 轉倉開倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,做多,做空,94.76,92.66,1,1,50605.0,2.2,67.0,0.0,
2023-08-07,[網格1] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,平倉(賣出),平倉(買回),91.44,88.28,1,1,48526.0,-0.46,67.0,2046.0,2.2
2023-08-10,[網格1] 開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,做空,做多,91.25,85.71,1,1,47779.0,-2.11,67.0,0.0,
2023-08-16,[網格1] 結算平倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,平倉(買回),平倉(賣出),87.63,86.95,1,1,0.0,-0.01,67.0,9639.0,-2.11
2023-09-01,[網格1] 開倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,做多,做空,97.6,102.85,1,1,54122.0,3.33,68.0,0.0,
2023-09-01,[網格2] 開倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,做多,做空,97.6,102.85,1,1,54122.0,3.33,68.0,0.0,
2023-09-20,[網格1] 結算平倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,平倉(賣出),平倉(買回),101.6,98.57,1,1,0.0,-0.53,68.0,16514.0,3.33
2023-09-20,[網格2] 結算平倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,平倉(賣出),平倉(買回),101.6,98.57,1,1,0.0,-0.53,68.0,16514.0,3.33
2023-11-02,[網格1] 開倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,做多,做空,106.88,112.85,1,1,59327.0,2.85,69.0,0.0,
2023-11-15,[網格1] 結算平倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,平倉(賣出),平倉(買回),107.07,111.42,1,1,0.0,0.34,69.0,3179.0,2.85
2023-11-29,[網格1] 開倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,做多,做空,117.04,132.85,1,1,67470.0,3.25,70.0,0.0,
2023-11-29,[網格2] 開倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,做多,做空,117.04,132.85,1,1,67470.0,3.25,70.0,0.0,
2023-12-12,[網格1] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,平倉(賣出),平倉(買回),120.95,125.71,1,1,133194.0,-0.0,70.0,22031.0,3.25
2023-12-12,[網格2] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,平倉(賣出),平倉(買回),120.95,125.71,1,1,133194.0,-0.0,70.0,22031.0,3.25
2024-01-17,[網格1] 開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,做空,做多,109.22,101.9,1,1,57003.0,-2.17,68.0,0.0,
2024-02-15,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,平倉(買回),平倉(賣出),107.66,106.19,1,1,57738.0,1.51,69.0,11629.0,-2.17
2024-02-16,[網格1] 開倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,做多,做空,106.1,107.14,1,1,57574.0,2.21,69.0,0.0,
2024-02-21,[網格1] 結算平倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,平倉(賣出),平倉(買回),108.64,107.61,1,1,0.0,1.41,69.0,4059.0,2.21
2024-02-22,[網格1] 轉倉開倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,做多,做空,107.86,107.61,1,1,58177.0,1.43,69.0,0.0,
2024-02-27,[網格1] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,平倉(賣出),平倉(買回),105.32,103.33,1,1,56334.0,-0.16,68.0,3423.0,1.43
2024-03-07,[網格1] 開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,做空,做多,108.64,99.52,1,1,56202.0,-2.25,68.0,0.0,
2024-03-20,[網格1] 結算平倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,平倉(買回),平倉(賣出),113.13,101.9,1,1,0.0,-0.63,69.0,-4295.0,-2.25
2024-03-21,[網格1] 轉倉開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,做空,做多,114.3,103.8,1,1,58889.0,-0.22,69.0,0.0,
2024-03-25,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,平倉(買回),平倉(賣出),113.72,104.28,1,1,58860.0,0.18,69.0,2056.0,-0.22
2024-04-02,[網格1] 開倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,做多,做空,120.36,114.76,1,1,63482.0,2.11,69.0,0.0,
2024-04-12,[網格1] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,平倉(賣出),平倉(買回),120.75,109.04,1,1,62045.0,-0.06,69.0,12140.0,2.11
2024-06-06,[網格1] 開倉(做多配對),做空2327.TW(N/A) 4口 / 做多2492.TW(N/A) 5口,做空,做多,131.69,105.23,4,5,284294.0,-2.24,312.0,0.0,
2024-06-14,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 4口 / 做多2492.TW(N/A) 5口,平倉(買回),平倉(賣出),135.99,112.38,4,5,298579.0,0.86,314.0,36723.0,-2.24
2024-06-27,[網格1] 開倉(做多配對),做空2327.TW(N/A) 3口 / 做多2492.TW(N/A) 4口,做空,做多,148.88,110.95,3,4,240414.0,-2.32,246.0,0.0,
2024-07-11,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 3口 / 做多2492.TW(N/A) 4口,平倉(買回),平倉(賣出),159.91,123.2,3,4,262581.0,1.21,249.0,31530.0,-2.32
2024-07-31,[網格1] 開倉(做多配對),做空2327.TW(N/A) 2口 / 做多2492.TW(N/A) 3口,做空,做多,158.91,110.59,2,3,175385.0,-2.5,176.0,0.0,
2024-08-21,[網格1] 結算平倉(做多配對),做空2327.TW(N/A) 2口 / 做多2492.TW(N/A) 3口,平倉(買回),平倉(賣出),152.23,103.8,2,3,0.0,-1.28,175.0,-14208.0,-2.5
2024-08-22,[網格1] 轉倉開倉(做多配對),做空2327.TW(N/A) 2口 / 做多2492.TW(N/A) 3口,做空,做多,153.67,103.31,2,3,166663.0,-1.5,175.0,0.0,
2024-09-11,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 2口 / 做多2492.TW(N/A) 3口,平倉(買回),平倉(賣出),137.37,96.52,2,3,152360.0,0.41,173.0,24293.0,-1.5
2024-09-24,[網格1] 開倉(做空配對),做多2327.TW(N/A) 2口 / 做空2492.TW(N/A) 3口,做多,做空,149.36,104.28,2,3,165119.0,2.04,174.0,0.0,
2024-10-14,[網格1] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 2口 / 做空2492.TW(N/A) 3口,平倉(賣出),平倉(買回),148.16,101.86,2,3,162507.0,-0.36,174.0,9582.0,2.04
2024-10-30,[網格1] 開倉(做空配對),做多2327.TW(N/A) 3口 / 做空2492.TW(N/A) 4口,做多,做空,133.77,97.98,3,4,214169.0,2.46,242.0,0.0,
2024-11-01,[網格2] 開倉(做空配對),做多2327.TW(N/A) 3口 / 做空2492.TW(N/A) 4口,做多,做空,130.66,98.95,3,4,425384.0,3.25,242.0,0.0,
2024-11-13,[網格1] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 3口 / 做空2492.TW(N/A) 4口,平倉(賣出),平倉(買回),132.09,95.65,3,4,420590.0,-0.28,241.0,8315.0,2.46
2024-11-13,[網格2] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 3口 / 做空2492.TW(N/A) 4口,平倉(賣出),平倉(買回),132.09,95.65,3,4,420590.0,-0.28,241.0,34775.0,3.25
2025-01-17,[網格1] 開倉(做空配對),做多2327.TW(N/A) 3口 / 做空2492.TW(N/A) 4口,做多,做空,124.9,91.18,3,4,199650.0,2.13,240.0,0.0,
2025-02-05,[網格1] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 3口 / 做空2492.TW(N/A) 4口,平倉(賣出),平倉(買回),136.41,92.64,3,4,210543.0,-0.33,241.0,57162.0,2.13
2025-03-03,[網格1] 開倉(做空配對),做多2327.TW(N/A) 2口 / 做空2492.TW(N/A) 3口,做多,做空,129.46,91.86,2,3,144317.0,2.59,171.0,0.0,
2025-03-19,[網格1] 結算平倉(做空配對),做多2327.TW(N/A) 2口 / 做空2492.TW(N/A) 3口,平倉(賣出),平倉(買回),126.82,92.54,2,3,0.0,1.0,171.0,-14794.0,2.59
2025-03-20,[網格1] 轉倉開倉(做空配對),做多2327.TW(N/A) 3口 / 做空2492.TW(N/A) 4口,做多,做空,128.98,94.77,3,4,206828.0,1.36,241.0,0.0,
2025-03-28,[網格1] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 3口 / 做空2492.TW(N/A) 4口,平倉(賣出),平倉(買回),122.27,89.34,3,4,195524.0,-0.57,239.0,2944.0,1.36
2025-04-02,[網格1] 開倉(做多配對),做空2327.TW(N/A) 2口 / 做多2492.TW(N/A) 3口,做空,做多,125.38,88.37,2,3,139287.0,-2.17,171.0,0.0,
2025-04-16,[網格1] 結算平倉(做多配對),做空2327.TW(N/A) 2口 / 做多2492.TW(N/A) 3口,平倉(買回),平倉(賣出),107.88,74.89,2,3,0.0,-1.0,168.0,-11067.0,-2.17
2025-04-17,[網格1] 轉倉開倉(做多配對),做空2327.TW(N/A) 2口 / 做多2492.TW(N/A) 3口,做空,做多,109.56,74.69,2,3,119664.0,-1.11,168.0,0.0,
2025-04-29,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 2口 / 做多2492.TW(N/A) 3口,平倉(買回),平倉(賣出),110.64,76.73,2,3,121897.0,0.07,168.0,7739.0,-1.11
2025-05-07,[網格1] 開倉(做空配對),做多2327.TW(N/A) 3口 / 做空2492.TW(N/A) 4口,做多,做空,107.88,79.74,3,4,173501.0,3.35,236.0,0.0,
2025-05-07,[網格2] 開倉(做空配對),做多2327.TW(N/A) 3口 / 做空2492.TW(N/A) 4口,做多,做空,107.88,79.74,3,4,173501.0,3.35,236.0,0.0,
2025-05-21,[網格1] 結算平倉(做空配對),做多2327.TW(N/A) 3口 / 做空2492.TW(N/A) 4口,平倉(賣出),平倉(買回),117.23,80.71,3,4,0.0,-0.06,237.0,48101.0,3.35
2025-05-21,[網格2] 結算平倉(做空配對),做多2327.TW(N/A) 3口 / 做空2492.TW(N/A) 4口,平倉(賣出),平倉(買回),117.23,80.71,3,4,0.0,-0.06,237.0,48101.0,3.35
2025-06-02,[網格1] 開倉(做多配對),做空2327.TW(N/A) 2口 / 做多2492.TW(N/A) 3口,做空,做多,114.83,76.15,2,3,123691.0,-2.26,168.0,0.0,
2025-06-11,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 2口 / 做多2492.TW(N/A) 3口,平倉(買回),平倉(賣出),118.55,80.42,2,3,129155.0,0.23,169.0,10577.0,-2.26
2025-07-17,[網格1] 開倉(做空配對),做多2327.TW(N/A) 2口 / 做空2492.TW(N/A) 3口,做多,做空,127.5,84.0,2,3,136890.0,2.46,170.0,0.0,
2025-07-21,[網格2] 開倉(做空配對),做多2327.TW(N/A) 2口 / 做空2492.TW(N/A) 3口,做多,做空,128.25,86.6,2,3,278802.0,3.22,171.0,0.0,
2025-07-25,[網格1] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 2口 / 做空2492.TW(N/A) 3口,平倉(賣出),平倉(買回),132.5,85.1,2,3,280962.0,-0.08,171.0,13229.0,2.46
2025-07-25,[網格2] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 2口 / 做空2492.TW(N/A) 3口,平倉(賣出),平倉(買回),132.5,85.1,2,3,280962.0,-0.08,171.0,25829.0,3.22
2025-08-08,[網格1] 開倉(做多配對),做空2327.TW(N/A) 3口 / 做多2492.TW(N/A) 5口,做空,做多,136.25,81.2,3,5,219982.0,-3.05,273.0,0.0,
2025-08-08,[網格2] 開倉(做多配對),做空2327.TW(N/A) 3口 / 做多2492.TW(N/A) 5口,做空,做多,136.25,81.2,3,5,219982.0,-3.05,273.0,0.0,
2025-08-20,[網格1] 結算平倉(做多配對),做空2327.TW(N/A) 3口 / 做多2492.TW(N/A) 5口,平倉(買回),平倉(賣出),136.5,79.3,3,5,0.0,-1.51,272.0,-20772.0,-3.05
2025-08-20,[網格2] 結算平倉(做多配對),做空2327.TW(N/A) 3口 / 做多2492.TW(N/A) 5口,平倉(買回),平倉(賣出),136.5,79.3,3,5,0.0,-1.51,272.0,-20772.0,-3.05
2025-08-21,[網格1] 轉倉開倉(做多配對),做空2327.TW(N/A) 3口 / 做多2492.TW(N/A) 5口,做空,做多,136.5,81.2,3,5,220185.0,-0.84,273.0,0.0,
2025-08-21,[網格2] 轉倉開倉(做多配對),做空2327.TW(N/A) 3口 / 做多2492.TW(N/A) 5口,做空,做多,136.5,81.2,3,5,220185.0,-0.84,273.0,0.0,
2025-09-05,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 3口 / 做多2492.TW(N/A) 5口,平倉(買回),平倉(賣出),135.0,80.5,3,5,436050.0,0.66,272.0,1728.0,-0.84
2025-09-05,[網格2] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 3口 / 做多2492.TW(N/A) 5口,平倉(買回),平倉(賣出),135.0,80.5,3,5,436050.0,0.66,272.0,1728.0,-0.84
2025-09-10,[網格1] 開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 2口,做空,做多,142.5,81.6,1,2,82539.0,-2.18,102.0,0.0,
2025-09-17,[網格1] 結算平倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 2口,平倉(買回),平倉(賣出),156.0,84.6,1,2,0.0,-2.28,103.0,-15103.0,-2.18
2025-09-18,[網格1] 轉倉開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 2口,做空,做多,158.0,87.0,1,2,89640.0,-1.44,103.0,0.0,
2025-09-22,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 2口,平倉(買回),平倉(賣出),178.5,105.0,1,2,104895.0,1.81,106.0,30894.0,-1.44
2025-09-24,[網格1] 開倉(做空配對),做多2327.TW(N/A) 3口 / 做空2492.TW(N/A) 5口,做多,做空,180.0,109.5,3,5,293625.0,2.62,284.0,0.0,
2025-10-07,[網格1] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 3口 / 做空2492.TW(N/A) 5口,平倉(賣出),平倉(買回),184.5,103.5,3,5,289170.0,-0.4,283.0,86717.0,2.62
2025-10-30,[網格1] 開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 2口,做空,做多,249.0,128.0,1,2,136350.0,-2.21,110.0,0.0,
2025-11-13,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 2口,平倉(買回),平倉(賣出),243.5,130.5,1,2,136215.0,0.5,110.0,20890.0,-2.21
2025-12-18,[網格1] 開倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 2口,做多,做空,218.0,114.5,1,2,120690.0,2.32,108.0,0.0,
2025-12-31,[網格1] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 2口,平倉(賣出),平倉(買回),231.0,117.0,1,2,125550.0,-0.7,109.0,15891.0,2.32
2026-01-14,[網格1] 開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 2口,做空,做多,278.5,134.5,1,2,147825.0,-3.42,112.0,0.0,
2026-01-14,[網格2] 開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 2口,做空,做多,278.5,134.5,1,2,147825.0,-3.42,112.0,0.0,
2026-01-20,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 2口,平倉(買回),平倉(賣出),289.5,148.0,1,2,316170.0,0.37,113.0,31887.0,-3.42
2026-01-20,[網格2] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 2口,平倉(買回),平倉(賣出),289.5,148.0,1,2,316170.0,0.37,113.0,31887.0,-3.42
2026-04-01,[網格1] 開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 2口,做空,做多,251.5,118.0,1,2,131625.0,-2.51,110.0,0.0,
2026-04-15,[網格1] 結算平倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 2口,平倉(買回),平倉(賣出),322.0,144.5,1,2,0.0,-1.48,114.0,-35114.0,-2.51
2026-04-16,[網格1] 轉倉開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 2口,做空,做多,322.68,147.72,1,2,166891.0,-0.94,115.0,0.0,
2026-05-13,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 2口,平倉(買回),平倉(賣出),417.01,198.94,1,2,220022.0,1.35,123.0,16143.0,-0.94
2026-05-26,[網格1] 開倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 2口,做多,做空,656.29,326.77,1,2,353652.0,2.44,142.0,0.0,
2026-06-10,[網格1] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 2口,平倉(賣出),平倉(買回),813.17,405.35,1,2,438443.0,-0.22,155.0,-737.0,2.44
