日期,動作,部位描述,1440.TW(N/A)多空,1476.TW(N/A)多空,1440.TW價,1476.TW價,1440.TW口數,1476.TW口數,保證金佔用,Z-Score,交易成本,損益,開倉Z
2023-06-02,[網格1] 停利平倉(做多配對),停利平倉: 做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,平倉(買回),平倉(賣出),15.25,438.09,20,1,200607.0,1.02,660.0,40763.0,-2.46
2023-06-15,[網格1] 開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,15.29,463.74,20,1,207787.0,2.97,661.0,0.0,
2023-06-21,[網格1] 結算平倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),15.53,467.95,20,1,0.0,1.68,661.0,269.0,2.97
2023-06-27,[網格1] 開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,15.34,477.31,20,1,211703.0,2.07,661.0,0.0,
2023-07-10,[網格1] 停利平倉(做空配對),停利平倉: 做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),15.1,457.66,20,1,205134.0,-0.04,660.0,29295.0,2.07
2023-07-20,[網格1] 開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,14.87,487.61,20,1,211946.0,2.64,661.0,0.0,
2023-08-10,[網格1] 停利平倉(做空配對),停利平倉: 做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),14.58,464.21,20,1,204080.0,-0.93,660.0,34661.0,2.64
2023-10-17,[網格1] 開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,13.58,490.41,20,1,205734.0,3.25,660.0,0.0,
2023-10-18,[網格1] 結算平倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),13.43,499.77,20,1,0.0,3.04,661.0,-25116.0,3.25
2023-10-19,[網格1] 轉倉開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,13.39,491.35,20,1,204954.0,2.08,660.0,0.0,
2023-10-27,[網格1] 停利平倉(做空配對),停利平倉: 做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),13.77,473.57,20,1,202218.0,-0.2,660.0,50204.0,2.08
2023-11-03,[網格1] 開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,13.72,525.98,20,1,216111.0,2.11,662.0,0.0,
2023-11-15,[網格1] 結算平倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),14.58,546.57,20,1,0.0,0.78,664.0,-7420.0,2.11
2023-11-16,[網格1] 轉倉開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,14.53,546.57,20,1,226059.0,0.75,663.0,0.0,
2023-11-20,[網格1] 停利平倉(做空配對),停利平倉: 做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),15.06,535.34,20,1,225866.0,-0.29,663.0,42835.0,0.75
2023-12-15,[網格1] 開倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,做空,做多,15.44,531.59,20,1,226921.0,-2.15,664.0,0.0,
2023-12-20,[網格1] 結算平倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,平倉(買回),平倉(賣出),15.11,530.66,20,1,0.0,-0.83,663.0,10852.0,-2.15
2023-12-21,[網格1] 開倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,做空,做多,15.06,519.43,20,1,221571.0,-2.35,663.0,0.0,
2024-01-16,[網格1] 停利平倉(做多配對),停利平倉: 做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,平倉(買回),平倉(賣出),14.44,505.39,20,1,214424.0,0.22,662.0,-3878.0,-2.35
2024-01-25,[網格1] 開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,14.44,516.62,20,1,217456.0,2.25,662.0,0.0,
2024-02-15,[網格1] 停利平倉(做空配對),停利平倉: 做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),14.34,502.58,20,1,213149.0,-0.49,662.0,23591.0,2.25
2024-02-19,[網格1] 開倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,做空,做多,15.11,487.61,20,1,213237.0,-2.8,662.0,0.0,
2024-02-21,[網格1] 結算平倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,平倉(買回),平倉(賣出),14.96,512.88,20,1,0.0,-0.45,662.0,55614.0,-2.8
2024-04-15,[網格1] 開倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,做空,做多,15.16,492.11,20,1,214712.0,-2.11,662.0,0.0,
2024-04-17,[網格1] 結算平倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,平倉(買回),平倉(賣出),14.92,474.84,20,1,0.0,-2.45,661.0,-25633.0,-2.11
2024-04-18,[網格1] 轉倉開倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,做空,做多,15.16,479.64,20,1,211344.0,-2.07,661.0,0.0,
2024-05-14,[網格1] 停利平倉(做多配對),停利平倉: 做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,平倉(買回),平倉(賣出),16.4,470.05,20,1,215467.0,0.26,662.0,-69570.0,-2.07
2024-06-06,[網格1] 開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,17.12,502.66,20,1,228146.0,2.44,664.0,0.0,
2024-06-19,[網格1] 結算平倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),16.73,510.34,20,1,0.0,1.16,664.0,-31312.0,2.44
2024-06-20,[網格1] 轉倉開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,16.83,512.26,20,1,229187.0,1.05,664.0,0.0,
2024-07-01,[網格1] 停利平倉(做空配對),停利平倉: 做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),17.21,492.11,20,1,225813.0,-0.88,663.0,54926.0,1.05
2024-08-21,[網格1] 開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,15.93,512.26,20,1,224321.0,2.62,663.0,0.0,
2024-09-18,[網格1] 結算平倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),15.54,523.77,20,1,0.0,2.27,663.0,-39321.0,2.62
2024-09-19,[網格1] 轉倉開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,15.63,523.77,20,1,225846.0,1.72,663.0,0.0,
2024-09-30,[網格1] 停利平倉(做空配對),停利平倉: 做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),15.83,522.81,20,1,226643.0,-0.24,664.0,9072.0,1.72
2024-11-01,[網格1] 開倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,做空,做多,15.2,495.95,20,1,215960.0,-2.29,662.0,0.0,
2024-11-07,[網格1] 停利平倉(做多配對),停利平倉: 做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,平倉(買回),平倉(賣出),15.15,527.6,20,1,224244.0,0.24,663.0,64604.0,-2.29
2024-11-08,[網格1] 開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,15.05,556.38,20,1,231486.0,2.48,664.0,0.0,
2024-11-20,[網格1] 結算平倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),14.8,506.5,20,1,0.0,-0.96,662.0,89331.0,2.48
2025-01-02,[網格1] 開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,13.58,489.23,20,1,205441.0,2.28,660.0,0.0,
2025-01-15,[網格1] 結算平倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),13.14,503.62,20,1,0.0,1.7,661.0,-47028.0,2.28
2025-01-16,[網格1] 轉倉開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,13.19,508.42,20,1,208510.0,1.7,661.0,0.0,
2025-02-17,[網格1] 停利平倉(做空配對),停利平倉: 做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),14.02,514.17,20,1,214549.0,-1.64,662.0,21051.0,1.7
2025-03-03,[網格1] 開倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,做空,做多,14.61,495.95,20,1,212794.0,-3.21,662.0,0.0,
2025-03-19,[網格1] 結算平倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,平倉(買回),平倉(賣出),14.02,476.76,20,1,0.0,-1.21,660.0,-15579.0,-3.21
2025-03-20,[網格1] 轉倉開倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,做空,做多,14.07,478.68,20,1,205230.0,-1.05,660.0,0.0,
2025-04-16,[網格1] 結算平倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,平倉(買回),平倉(賣出),11.58,380.36,20,1,0.0,-0.31,654.0,-97634.0,-1.05
2025-04-17,[網格1] 轉倉開倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,做空,做多,11.43,368.36,20,1,161197.0,-0.51,654.0,0.0,
2025-04-24,[網格1] 停利平倉(做多配對),停利平倉: 做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,平倉(買回),平倉(賣出),11.53,377.96,20,1,164315.0,0.19,654.0,14622.0,-0.51
2025-05-05,[網格1] 開倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,做空,做多,14.17,367.88,20,1,175842.0,-2.65,656.0,0.0,
2025-05-12,[網格1] 停利平倉(做多配對),停利平倉: 做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,平倉(買回),平倉(賣出),13.88,434.55,20,1,192260.0,1.12,658.0,144408.0,-2.65
2025-07-04,[網格1] 開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,13.09,447.03,20,1,191406.0,3.17,658.0,0.0,
2025-07-10,[網格1] 停利平倉(做空配對),停利平倉: 做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),12.8,400.5,20,1,177261.0,-0.04,656.0,80668.0,3.17
2025-08-11,[網格1] 開倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,做空,做多,12.95,374.0,20,1,170910.0,-2.02,655.0,0.0,
2025-08-14,[網格1] 停利平倉(做多配對),停利平倉: 做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,平倉(買回),平倉(賣出),13.6,407.0,20,1,183330.0,0.59,657.0,39343.0,-2.02
2025-09-16,[網格1] 開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,13.8,420.0,20,1,187920.0,2.31,658.0,0.0,
2025-09-17,[網格1] 結算平倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),14.1,444.0,20,1,0.0,3.41,659.0,-36659.0,2.31
2025-09-18,[網格1] 轉倉開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,14.15,450.0,20,1,197910.0,2.88,659.0,0.0,
2025-10-15,[網格1] 結算平倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),12.75,439.5,20,1,0.0,1.22,658.0,-35658.0,2.88
2025-10-16,[網格1] 轉倉開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,12.85,441.5,20,1,188595.0,1.22,658.0,0.0,
2025-10-20,[網格1] 停利平倉(做空配對),停利平倉: 做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),12.85,425.0,20,1,184140.0,-0.49,657.0,32343.0,1.22
2025-10-30,[網格1] 開倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,做空,做多,12.7,413.0,20,1,180090.0,-2.6,657.0,0.0,
2025-11-17,[網格1] 停利平倉(做多配對),停利平倉: 做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,平倉(買回),平倉(賣出),14.15,452.0,20,1,198450.0,0.33,659.0,19341.0,-2.6
2025-12-09,[網格1] 開倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,做空,做多,14.3,398.5,20,1,184815.0,-2.95,657.0,0.0,
2025-12-17,[網格1] 結算平倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,平倉(買回),平倉(賣出),13.65,390.0,20,1,0.0,-1.08,657.0,8344.0,-2.95
2026-01-08,[網格1] 開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,13.2,404.0,20,1,180360.0,3.32,657.0,0.0,
2026-01-21,[網格1] 結算平倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),13.6,416.0,20,1,0.0,1.12,658.0,-8657.0,3.32
2026-01-22,[網格1] 轉倉開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,13.6,419.0,20,1,186570.0,1.24,658.0,0.0,
2026-01-26,[網格1] 停利平倉(做空配對),停利平倉: 做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),13.95,413.0,20,1,186840.0,-0.03,658.0,25342.0,1.24
2026-02-09,[網格1] 開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,13.35,424.0,20,1,186570.0,2.03,658.0,0.0,
2026-03-04,[網格1] 停利平倉(做空配對),停利平倉: 做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),12.65,388.0,20,1,173070.0,-0.56,656.0,43344.0,2.03
2026-05-08,[網格1] 開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,11.98,328.98,20,1,153499.0,2.57,653.0,0.0,
2026-05-20,[網格1] 結算平倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),11.05,316.07,20,1,0.0,1.11,651.0,-11983.0,2.57
2026-05-21,[網格1] 轉倉開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,11.15,328.02,20,1,148753.0,1.63,652.0,0.0,
2026-05-25,[網格1] 停利平倉(做空配對),停利平倉: 做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),11.73,320.37,20,1,149855.0,-0.02,652.0,38114.0,1.63
2026-06-02,[網格1] 開倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,做空,做多,13.88,336.15,20,1,165730.0,-2.75,655.0,0.0,
2026-06-03,[網格1] 停損平倉(做多配對),停損平倉: 做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,平倉(買回),平倉(賣出),15.25,344.76,20,1,175446.0,-3.1,656.0,-38193.0,-2.75
2026-07-02,[網格1] 開倉(做多配對),做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,做空,做多,13.64,315.0,20,1,158700.0,-2.3,654.0,0.0,
2026-07-07,[網格1] 停利平倉(做多配對),停利平倉: 做空1440.TW(N/A) 20口 / 做多1476.TW(N/A) 1口,平倉(買回),平倉(賣出),13.98,340.5,20,1,167433.0,0.0,655.0,36657.0,-2.3
2026-07-30,[網格1] 開倉(做空配對),做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,做多,做空,12.15,352.0,20,1,160650.0,2.02,654.0,0.0,
2026-08-10,[網格1] 停利平倉(做空配對),停利平倉: 做多1440.TW(N/A) 20口 / 做空1476.TW(N/A) 1口,平倉(賣出),平倉(買回),13.5,337.0,20,1,163890.0,-1.51,654.0,83346.0,2.02
