日期,動作,部位描述,2548.TW(N/A)多空,2515.TW(N/A)多空,2548.TW價,2515.TW價,2548.TW口數,2515.TW口數,保證金佔用,Z-Score,交易成本,損益,開倉Z
2022-01-13,[網格1] 開倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,做多,做空,60.38,7.55,1,8,32610.0,2.09,275.0,0.0,
2022-01-19,[網格1] 結算平倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,平倉(賣出),平倉(買回),60.25,7.46,1,8,0.0,1.25,275.0,906.0,2.09
2022-03-18,[網格1] 開倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 7口,做多,做空,59.72,7.75,1,7,30780.0,3.49,245.0,0.0,
2022-03-21,[網格1] 停損平倉(做空配對),停損平倉: 做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 7口,平倉(賣出),平倉(買回),60.18,7.77,1,7,30937.0,3.02,245.0,457.0,3.49
2022-04-08,[網格1] 開倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 7口,做多,做空,60.38,8.51,1,7,32390.0,2.37,245.0,0.0,
2022-04-20,[網格1] 結算平倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 7口,平倉(賣出),平倉(買回),61.11,7.91,1,7,0.0,0.42,245.0,9625.0,2.37
2022-09-23,[網格1] 開倉(做多配對),做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 8口,做空,做多,67.02,7.3,1,8,33862.0,-2.31,275.0,0.0,
2022-09-27,[網格1] 停損平倉(做多配對),停損平倉: 做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 8口,平倉(買回),平倉(賣出),65.13,7.02,1,8,32750.0,-3.09,275.0,-988.0,-2.31
2022-10-13,[網格1] 開倉(做多配對),做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 8口,做空,做多,62.31,6.6,1,8,31081.0,-2.77,275.0,0.0,
2022-10-19,[網格1] 結算平倉(做多配對),做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 8口,平倉(買回),平倉(賣出),63.47,6.78,1,8,0.0,-1.88,275.0,347.0,-2.77
2022-12-14,[網格1] 開倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,做多,做空,63.4,7.44,1,8,33187.0,2.11,275.0,0.0,
2022-12-21,[網格1] 結算平倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,平倉(賣出),平倉(買回),63.9,7.25,1,8,0.0,0.59,275.0,3816.0,2.11
2023-02-03,[網格1] 開倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,做多,做空,64.48,7.52,1,8,33650.0,2.34,275.0,0.0,
2023-02-15,[網格1] 結算平倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,平倉(賣出),平倉(買回),65.42,7.44,1,8,0.0,0.36,275.0,2866.0,2.34
2023-03-09,[網格1] 開倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,做多,做空,65.35,7.74,1,8,34357.0,2.06,275.0,0.0,
2023-03-15,[網格1] 結算平倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,平倉(賣出),平倉(買回),65.35,7.93,1,8,0.0,2.84,275.0,-3352.0,2.06
2023-03-16,[網格1] 轉倉開倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,做多,做空,65.06,7.88,1,8,34581.0,2.5,275.0,0.0,
2023-04-12,[網格1] 停損平倉(做空配對),停損平倉: 做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,平倉(賣出),平倉(買回),68.25,9.27,1,8,38443.0,4.65,276.0,-16148.0,2.5
2023-05-31,[網格1] 開倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 7口,做多,做空,70.64,10.01,1,7,37992.0,2.14,246.0,0.0,
2023-06-21,[網格1] 結算平倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 7口,平倉(賣出),平倉(買回),71.03,9.84,1,7,0.0,1.04,246.0,2986.0,2.14
2023-09-28,[網格1] 開倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 7口,做多,做空,70.41,9.96,1,7,37829.0,2.27,246.0,0.0,
2023-10-11,[網格1] 停利平倉(做空配對),停利平倉: 做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 7口,平倉(賣出),平倉(買回),70.48,9.22,1,7,36463.0,-0.53,245.0,10190.0,2.27
2023-10-13,[網格1] 開倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 7口,做多,做空,71.43,10.23,1,7,38625.0,3.4,246.0,0.0,
2023-10-16,[網格1] 停損平倉(做空配對),停損平倉: 做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 7口,平倉(賣出),平倉(買回),71.9,10.55,1,7,39359.0,3.92,246.0,-3802.0,3.4
2023-12-20,[網格1] 開倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 6口,做多,做空,75.27,12.3,1,6,40244.0,3.49,216.0,0.0,
2023-12-21,[網格1] 停損平倉(做空配對),停損平倉: 做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 6口,平倉(賣出),平倉(買回),75.27,13.08,1,6,41508.0,4.22,216.0,-9577.0,3.49
2024-03-21,[網格1] 開倉(做多配對),做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 7口,做空,做多,92.91,12.07,1,7,47894.0,-2.04,247.0,0.0,
2024-04-03,[網格1] 停利平倉(做多配對),停利平倉: 做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 7口,平倉(買回),平倉(賣出),98.79,14.55,1,7,54165.0,1.93,248.0,22682.0,-2.04
2024-04-09,[網格1] 開倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 7口,做多,做空,104.67,15.23,1,7,57053.0,2.17,248.0,0.0,
2024-04-17,[網格1] 結算平倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 7口,平倉(賣出),平倉(買回),106.24,14.04,1,7,0.0,-0.28,248.0,19591.0,2.17
2024-04-29,[網格1] 開倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 7口,做多,做空,126.62,17.16,1,7,66623.0,2.21,250.0,0.0,
2024-04-30,[網格1] 停利平倉(做空配對),停利平倉: 做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 7口,平倉(賣出),平倉(買回),130.15,16.24,1,7,65841.0,-0.18,250.0,19655.0,2.21
2024-05-16,[網格1] 開倉(做多配對),做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 8口,做空,做多,127.8,14.73,1,8,66321.0,-2.01,280.0,0.0,
2024-06-03,[網格1] 停利平倉(做多配對),停利平倉: 做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 8口,平倉(買回),平倉(賣出),124.66,15.51,1,8,67159.0,0.11,280.0,18473.0,-2.01
2024-06-12,[網格1] 開倉(做多配對),做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 8口,做空,做多,135.64,14.59,1,8,68141.0,-2.12,280.0,0.0,
2024-06-19,[網格1] 結算平倉(做多配對),做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 8口,平倉(買回),平倉(賣出),146.61,14.22,1,8,0.0,-2.65,280.0,-28107.0,-2.12
2024-06-20,[網格1] 轉倉開倉(做多配對),做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 8口,做空,做多,148.57,14.22,1,8,70840.0,-2.6,280.0,0.0,
2024-07-17,[網格1] 結算平倉(做多配對),做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 8口,平倉(買回),平倉(賣出),152.39,14.18,1,8,0.0,-2.16,281.0,-8638.0,-2.6
2024-07-18,[網格1] 轉倉開倉(做多配對),做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 8口,做空,做多,152.84,14.22,1,8,71991.0,-2.04,281.0,0.0,
2024-08-21,[網格1] 結算平倉(做多配對),做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 8口,平倉(買回),平倉(賣出),130.75,13.04,1,8,0.0,-0.56,279.0,25009.0,-2.04
2024-09-04,[網格1] 開倉(做多配對),做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 8口,做空,做多,128.04,11.47,1,8,59352.0,-2.13,279.0,0.0,
2024-09-13,[網格1] 停利平倉(做多配對),停利平倉: 做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 8口,平倉(買回),平倉(賣出),119.47,12.09,1,8,58376.0,0.11,279.0,26755.0,-2.13
2024-11-14,[網格1] 開倉(做多配對),做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 8口,做空,做多,111.36,9.9,1,8,51455.0,-2.13,278.0,0.0,
2024-11-20,[網格1] 結算平倉(做多配對),做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 8口,平倉(買回),平倉(賣出),109.56,10.28,1,8,0.0,-0.71,278.0,9423.0,-2.13
2025-01-07,[網格1] 開倉(做多配對),做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 8口,做空,做多,104.15,9.39,1,8,48397.0,-2.08,277.0,0.0,
2025-01-10,[網格1] 停利平倉(做多配對),停利平倉: 做空2548.TW(N/A) 1口 / 做多2515.TW(N/A) 8口,平倉(買回),平倉(賣出),96.48,9.41,1,8,46369.0,0.18,277.0,15357.0,-2.08
2025-02-14,[網格1] 開倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,做多,做空,100.09,10.71,1,8,50160.0,2.3,277.0,0.0,
2025-02-19,[網格1] 結算平倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,平倉(賣出),平倉(買回),104.6,10.66,1,8,0.0,1.03,278.0,9501.0,2.3
2025-02-24,[網格1] 開倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,做多,做空,104.6,11.19,1,8,52405.0,2.18,278.0,0.0,
2025-03-19,[網格1] 結算平倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,平倉(賣出),平倉(買回),103.69,10.71,1,8,0.0,0.36,278.0,5536.0,2.18
2025-05-06,[網格1] 開倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,做多,做空,96.93,11.04,1,8,50028.0,2.13,277.0,0.0,
2025-05-21,[網格1] 結算平倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,平倉(賣出),平倉(買回),101.89,10.95,1,8,0.0,0.38,278.0,11164.0,2.13
2025-08-14,[網格1] 開倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,做多,做空,95.7,11.09,1,8,49798.0,2.03,277.0,0.0,
2025-08-20,[網格1] 結算平倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,平倉(賣出),平倉(買回),95.1,11.09,1,8,0.0,1.74,277.0,-1477.0,2.03
2025-08-21,[網格1] 轉倉開倉(做空配對),做多2548.TW(N/A) 1口 / 做空2515.TW(N/A) 8口,做多,做空,96.1,11.09,1,8,49906.0,1.48,277.0,0.0,
