日期,動作,部位描述,3045.TW(N/A)多空,2412.TW(N/A)多空,3045.TW價,2412.TW價,3045.TW口數,2412.TW口數,保證金佔用,Z-Score,交易成本,損益,開倉Z
2023-03-24,[網格1] 開倉(做多配對),做空3045.TW(N/A) 6口 / 做多2412.TW(N/A) 5口,做空,做多,88.95,106.41,6,5,287747.0,-2.13,373.0,0.0,
2023-04-19,[網格1] 結算平倉(做多配對),做空3045.TW(N/A) 6口 / 做多2412.TW(N/A) 5口,平倉(買回),平倉(賣出),92.04,110.86,6,5,0.0,-0.07,374.0,6979.0,-2.13
2023-04-21,[網格1] 開倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,做多,做空,90.72,112.2,5,4,243641.0,2.64,306.0,0.0,
2023-05-15,[網格1] 停利平倉(做空配對),停利平倉: 做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,平倉(賣出),平倉(買回),91.6,111.75,5,4,244355.0,-0.25,306.0,12106.0,2.64
2023-05-22,[網格1] 開倉(做多配對),做空3045.TW(N/A) 5口 / 做多2412.TW(N/A) 4口,做空,做多,92.04,111.75,5,4,244952.0,-2.01,306.0,0.0,
2023-05-25,[網格1] 停利平倉(做多配對),停利平倉: 做空3045.TW(N/A) 5口 / 做多2412.TW(N/A) 4口,平倉(買回),平倉(賣出),90.72,113.98,5,4,245564.0,3.47,306.0,30778.0,-2.01
2023-05-25,[網格1] 開倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,做多,做空,90.72,113.98,5,4,491129.0,3.47,306.0,0.0,
2023-05-30,[網格1] 停利平倉(做空配對),停利平倉: 做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,平倉(賣出),平倉(買回),91.6,111.75,5,4,244355.0,-0.58,306.0,26353.0,3.47
2023-07-24,[網格1] 開倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,做多,做空,86.82,107.45,5,4,233255.0,2.18,305.0,0.0,
2023-07-28,[網格1] 停利平倉(做空配對),停利平倉: 做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,平倉(賣出),平倉(買回),87.84,107.92,5,4,235128.0,-0.05,305.0,6160.0,2.18
2023-08-08,[網格1] 開倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,做多,做空,86.73,107.92,5,4,233630.0,2.1,305.0,0.0,
2023-08-16,[網格1] 結算平倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,平倉(賣出),平倉(買回),86.82,109.31,5,4,0.0,1.81,305.0,-10496.0,2.1
2023-08-17,[網格1] 轉倉開倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,做多,做空,86.73,107.92,5,4,233630.0,0.45,305.0,0.0,
2023-08-30,[網格1] 停利平倉(做空配對),停利平倉: 做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,平倉(賣出),平倉(買回),87.0,108.38,5,4,234505.0,-0.51,305.0,-1236.0,0.45
2023-09-12,[網格1] 開倉(做多配對),做空3045.TW(N/A) 5口 / 做多2412.TW(N/A) 4口,做空,做多,87.47,108.38,5,4,235129.0,-2.31,305.0,0.0,
2023-09-20,[網格1] 結算平倉(做多配對),做空3045.TW(N/A) 5口 / 做多2412.TW(N/A) 4口,平倉(買回),平倉(賣出),87.84,108.38,5,4,0.0,-1.1,305.0,-4003.0,-2.31
2023-09-21,[網格1] 轉倉開倉(做多配對),做空3045.TW(N/A) 5口 / 做多2412.TW(N/A) 4口,做空,做多,86.73,107.92,5,4,233630.0,0.13,305.0,0.0,
2023-09-21,[網格1] 停利平倉(做多配對),停利平倉: 做空3045.TW(N/A) 5口 / 做多2412.TW(N/A) 4口,平倉(買回),平倉(賣出),86.73,107.92,5,4,0.0,0.13,305.0,-4003.0,0.13
2023-10-11,[網格1] 開倉(做多配對),做空3045.TW(N/A) 5口 / 做多2412.TW(N/A) 4口,做空,做多,88.67,107.92,5,4,236251.0,-2.14,305.0,0.0,
2023-10-18,[網格1] 結算平倉(做多配對),做空3045.TW(N/A) 5口 / 做多2412.TW(N/A) 4口,平倉(買回),平倉(賣出),88.39,107.45,5,4,0.0,-1.27,305.0,-1236.0,-2.14
2023-10-19,[網格1] 轉倉開倉(做多配對),做空3045.TW(N/A) 5口 / 做多2412.TW(N/A) 4口,做空,做多,87.74,107.45,5,4,234503.0,-0.39,305.0,0.0,
2023-10-20,[網格1] 停利平倉(做多配對),停利平倉: 做空3045.TW(N/A) 5口 / 做多2412.TW(N/A) 4口,平倉(買回),平倉(賣出),87.1,106.99,5,4,233129.0,0.01,305.0,2462.0,-0.39
2023-11-06,[網格1] 開倉(做多配對),做空3045.TW(N/A) 6口 / 做多2412.TW(N/A) 5口,做空,做多,90.33,108.84,6,5,293276.0,-2.43,373.0,0.0,
2023-11-15,[網格1] 結算平倉(做多配對),做空3045.TW(N/A) 6口 / 做多2412.TW(N/A) 5口,平倉(買回),平倉(賣出),90.15,109.31,6,5,0.0,-0.28,373.0,6477.0,-2.43
2024-01-04,[網格1] 開倉(做多配對),做空3045.TW(N/A) 6口 / 做多2412.TW(N/A) 5口,做空,做多,91.44,110.23,6,5,296949.0,-2.22,374.0,0.0,
2024-01-05,[網格1] 停利平倉(做多配對),停利平倉: 做空3045.TW(N/A) 6口 / 做多2412.TW(N/A) 5口,平倉(買回),平倉(賣出),91.07,110.7,6,5,296975.0,0.28,374.0,8696.0,-2.22
2024-01-12,[網格1] 開倉(做多配對),做空3045.TW(N/A) 6口 / 做多2412.TW(N/A) 5口,做空,做多,92.27,111.16,6,5,299547.0,-2.29,374.0,0.0,
2024-01-15,[網格1] 停利平倉(做多配對),停利平倉: 做空3045.TW(N/A) 6口 / 做多2412.TW(N/A) 5口,平倉(買回),平倉(賣出),91.63,111.62,6,5,299124.0,0.74,374.0,12024.0,-2.29
2024-01-23,[網格1] 開倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,做多,做空,89.96,110.7,5,4,241000.0,2.13,306.0,0.0,
2024-01-26,[網格1] 停利平倉(做空配對),停利平倉: 做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,平倉(賣出),平倉(買回),90.98,110.7,5,4,242373.0,-0.2,306.0,9865.0,2.13
2024-02-16,[網格1] 開倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,做多,做空,90.61,113.01,5,4,244375.0,2.14,306.0,0.0,
2024-02-21,[網格1] 結算平倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,平倉(賣出),平倉(買回),92.46,113.47,5,4,0.0,-0.41,307.0,14480.0,2.14
2024-03-19,[網格1] 開倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,做多,做空,91.07,113.94,5,4,245999.0,2.13,306.0,0.0,
2024-03-20,[網格1] 結算平倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,平倉(賣出),平倉(買回),91.16,113.94,5,4,0.0,1.86,306.0,618.0,2.13
2024-04-01,[網格1] 開倉(做多配對),做空3045.TW(N/A) 5口 / 做多2412.TW(N/A) 4口,做空,做多,96.16,117.18,5,4,256366.0,-2.42,308.0,0.0,
2024-04-17,[網格1] 結算平倉(做多配對),做空3045.TW(N/A) 5口 / 做多2412.TW(N/A) 4口,平倉(買回),平倉(賣出),94.31,114.4,5,4,0.0,-0.77,307.0,-4047.0,-2.42
2024-04-18,[網格1] 轉倉開倉(做多配對),做空3045.TW(N/A) 6口 / 做多2412.TW(N/A) 5口,做空,做多,95.69,114.86,6,5,310091.0,-1.43,376.0,0.0,
2024-04-24,[網格1] 停利平倉(做多配對),停利平倉: 做空3045.TW(N/A) 6口 / 做多2412.TW(N/A) 5口,平倉(買回),平倉(賣出),94.31,115.33,6,5,308470.0,0.36,376.0,20898.0,-1.43
2024-05-29,[網格1] 開倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,做多,做空,95.23,115.79,5,4,253617.0,2.62,308.0,0.0,
2024-06-03,[網格1] 停利平倉(做空配對),停利平倉: 做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,平倉(賣出),平倉(買回),98.47,117.64,5,4,259986.0,-0.72,309.0,17231.0,2.62
2024-07-01,[網格1] 開倉(做多配對),做空3045.TW(N/A) 1口 / 做多2412.TW(N/A) 1口,做空,做多,100.78,117.18,1,1,58849.0,-3.22,69.0,0.0,
2024-07-02,[網格1] 停損平倉(做多配對),停損平倉: 做空3045.TW(N/A) 1口 / 做多2412.TW(N/A) 1口,平倉(買回),平倉(賣出),103.09,116.25,1,1,59223.0,-3.67,69.0,-6544.0,-3.22
2024-08-06,[網格1] 開倉(做多配對),做空3045.TW(N/A) 1口 / 做多2412.TW(N/A) 1口,做空,做多,106.1,117.46,1,1,60362.0,-3.21,69.0,0.0,
2024-08-16,[網格1] 停利平倉(做多配對),停利平倉: 做空3045.TW(N/A) 1口 / 做多2412.TW(N/A) 1口,平倉(買回),平倉(賣出),103.22,119.39,1,1,60105.0,0.3,69.0,9543.0,-3.21
2024-09-06,[網格1] 開倉(做多配對),做空3045.TW(N/A) 1口 / 做多2412.TW(N/A) 1口,做空,做多,110.42,119.39,1,1,62049.0,-2.13,69.0,0.0,
2024-09-18,[網格1] 結算平倉(做多配對),做空3045.TW(N/A) 1口 / 做多2412.TW(N/A) 1口,平倉(買回),平倉(賣出),111.86,120.35,1,1,0.0,-1.35,69.0,-1024.0,-2.13
2024-09-19,[網格1] 轉倉開倉(做多配對),做空3045.TW(N/A) 1口 / 做多2412.TW(N/A) 1口,做空,做多,111.38,120.35,1,1,62568.0,-1.0,69.0,0.0,
2024-09-30,[網格1] 停利平倉(做多配對),停利平倉: 做空3045.TW(N/A) 1口 / 做多2412.TW(N/A) 1口,平倉(買回),平倉(賣出),110.42,120.83,1,1,62439.0,0.76,69.0,2814.0,-1.0
2024-10-04,[網格1] 開倉(做空配對),做多3045.TW(N/A) 1口 / 做空2412.TW(N/A) 1口,做多,做空,108.02,119.87,1,1,61531.0,2.57,69.0,0.0,
2024-10-16,[網格1] 結算平倉(做空配對),做多3045.TW(N/A) 1口 / 做空2412.TW(N/A) 1口,平倉(賣出),平倉(買回),108.02,117.95,1,1,0.0,0.66,69.0,3782.0,2.57
2024-10-29,[網格1] 開倉(做多配對),做空3045.TW(N/A) 1口 / 做多2412.TW(N/A) 1口,做空,做多,110.9,117.95,1,1,61789.0,-2.15,69.0,0.0,
2024-11-07,[網格1] 停利平倉(做多配對),停利平倉: 做空3045.TW(N/A) 1口 / 做多2412.TW(N/A) 1口,平倉(買回),平倉(賣出),108.98,118.43,1,1,61400.0,0.49,69.0,4734.0,-2.15
2024-11-15,[網格1] 開倉(做空配對),做多3045.TW(N/A) 1口 / 做空2412.TW(N/A) 1口,做多,做空,106.58,117.95,1,1,60622.0,2.96,69.0,0.0,
2024-11-20,[網格1] 結算平倉(做空配對),做多3045.TW(N/A) 1口 / 做空2412.TW(N/A) 1口,平倉(賣出),平倉(買回),107.54,117.95,1,1,0.0,1.19,69.0,1851.0,2.96
2024-12-16,[網格1] 開倉(做多配對),做空3045.TW(N/A) 1口 / 做多2412.TW(N/A) 1口,做空,做多,112.34,118.43,1,1,62307.0,-2.99,69.0,0.0,
2024-12-18,[網格1] 結算平倉(做多配對),做空3045.TW(N/A) 1口 / 做多2412.TW(N/A) 1口,平倉(買回),平倉(賣出),111.38,119.39,1,1,0.0,-1.26,69.0,3777.0,-2.99
2025-01-08,[網格1] 開倉(做空配對),做多3045.TW(N/A) 1口 / 做空2412.TW(N/A) 1口,做多,做空,106.58,118.91,1,1,60882.0,2.03,69.0,0.0,
2025-01-15,[網格1] 結算平倉(做空配對),做多3045.TW(N/A) 1口 / 做空2412.TW(N/A) 1口,平倉(賣出),平倉(買回),106.58,118.91,1,1,0.0,1.51,69.0,-69.0,2.03
2025-01-16,[網格1] 轉倉開倉(做空配對),做多3045.TW(N/A) 1口 / 做空2412.TW(N/A) 1口,做多,做空,106.58,119.39,1,1,61012.0,1.58,69.0,0.0,
2025-02-14,[網格1] 停利平倉(做空配對),停利平倉: 做多3045.TW(N/A) 1口 / 做空2412.TW(N/A) 1口,平倉(賣出),平倉(買回),108.02,120.83,1,1,61791.0,-0.28,69.0,-77.0,1.58
2025-03-03,[網格1] 開倉(做多配對),做空3045.TW(N/A) 1口 / 做多2412.TW(N/A) 1口,做空,做多,111.86,123.72,1,1,63608.0,-3.01,69.0,0.0,
2025-03-19,[網格1] 結算平倉(做多配對),做空3045.TW(N/A) 1口 / 做多2412.TW(N/A) 1口,平倉(買回),平倉(賣出),111.86,123.72,1,1,0.0,-0.48,69.0,-69.0,-3.01
2025-03-20,[網格1] 轉倉開倉(做多配對),做空3045.TW(N/A) 1口 / 做多2412.TW(N/A) 1口,做空,做多,112.82,124.2,1,1,63997.0,-0.91,69.0,0.0,
2025-03-28,[網格1] 停利平倉(做多配對),停利平倉: 做空3045.TW(N/A) 1口 / 做多2412.TW(N/A) 1口,平倉(買回),平倉(賣出),112.82,125.17,1,1,64257.0,0.79,70.0,1856.0,-0.91
2025-04-01,[網格1] 開倉(做空配對),做多3045.TW(N/A) 1口 / 做空2412.TW(N/A) 1口,做多,做空,111.38,125.17,1,1,63868.0,2.73,69.0,0.0,
2025-04-09,[網格1] 停利平倉(做空配對),停利平倉: 做多3045.TW(N/A) 1口 / 做空2412.TW(N/A) 1口,平倉(賣出),平倉(買回),110.42,121.32,1,1,62569.0,-0.18,69.0,5713.0,2.73
2025-04-10,[網格1] 開倉(做多配對),做空3045.TW(N/A) 1口 / 做多2412.TW(N/A) 1口,做空,做多,114.26,122.28,1,1,63866.0,-2.67,69.0,0.0,
2025-04-14,[網格1] 停利平倉(做多配對),停利平倉: 做空3045.TW(N/A) 1口 / 做多2412.TW(N/A) 1口,平倉(買回),平倉(賣出),110.42,122.76,1,1,62959.0,0.75,69.0,8575.0,-2.67
2025-06-02,[網格1] 開倉(做空配對),做多3045.TW(N/A) 1口 / 做空2412.TW(N/A) 1口,做多,做空,108.98,126.61,1,1,63610.0,2.07,69.0,0.0,
2025-06-05,[網格1] 停利平倉(做空配對),停利平倉: 做多3045.TW(N/A) 1口 / 做空2412.TW(N/A) 1口,平倉(賣出),平倉(買回),109.46,125.17,1,1,63349.0,-0.32,69.0,3779.0,2.07
2025-06-24,[網格1] 開倉(做空配對),做多3045.TW(N/A) 6口 / 做空2412.TW(N/A) 5口,做多,做空,108.02,130.46,6,5,351117.0,3.21,382.0,0.0,
2025-07-04,[網格1] 停利平倉(做空配對),停利平倉: 做多3045.TW(N/A) 6口 / 做空2412.TW(N/A) 5口,平倉(賣出),平倉(買回),111.86,130.5,6,5,357389.0,-0.46,383.0,45334.0,3.21
2025-08-05,[網格1] 開倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,做多,做空,106.5,132.0,5,4,286335.0,2.16,312.0,0.0,
2025-08-20,[網格1] 結算平倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,平倉(賣出),平倉(買回),108.0,136.5,5,4,0.0,0.92,313.0,-21313.0,2.16
2025-08-21,[網格1] 轉倉開倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,做多,做空,108.5,137.5,5,4,294975.0,0.96,314.0,0.0,
2025-08-29,[網格1] 停利平倉(做空配對),停利平倉: 做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,平倉(賣出),平倉(買回),106.5,132.5,5,4,286875.0,-0.89,312.0,19688.0,0.96
2025-09-30,[網格1] 開倉(做多配對),做空3045.TW(N/A) 5口 / 做多2412.TW(N/A) 4口,做空,做多,109.0,133.5,5,4,291330.0,-3.82,313.0,0.0,
2025-10-15,[網格1] 結算平倉(做多配對),做空3045.TW(N/A) 5口 / 做多2412.TW(N/A) 4口,平倉(買回),平倉(賣出),109.0,131.5,5,4,0.0,-1.11,313.0,-16313.0,-3.82
2025-10-16,[網格1] 轉倉開倉(做多配對),做空3045.TW(N/A) 6口 / 做多2412.TW(N/A) 5口,做空,做多,110.0,132.0,6,5,356400.0,-1.25,383.0,0.0,
2025-11-05,[網格1] 停利平倉(做多配對),停利平倉: 做空3045.TW(N/A) 6口 / 做多2412.TW(N/A) 5口,平倉(買回),平倉(賣出),109.5,132.0,6,5,355590.0,1.32,383.0,5617.0,-1.25
2025-11-13,[網格1] 開倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,做多,做空,108.5,131.5,5,4,288495.0,2.55,313.0,0.0,
2025-11-19,[網格1] 結算平倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,平倉(賣出),平倉(買回),106.5,130.5,5,4,0.0,2.02,312.0,-12312.0,2.55
2025-11-20,[網格1] 轉倉開倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,做多,做空,108.0,132.0,5,4,288360.0,1.46,313.0,0.0,
2025-11-26,[網格1] 停利平倉(做空配對),停利平倉: 做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,平倉(賣出),平倉(買回),109.0,131.0,5,4,288630.0,-0.31,313.0,17687.0,1.46
2025-12-24,[網格1] 開倉(做多配對),做空3045.TW(N/A) 6口 / 做多2412.TW(N/A) 5口,做空,做多,108.5,130.5,6,5,351945.0,-2.02,382.0,0.0,
2025-12-26,[網格1] 停損平倉(做多配對),停損平倉: 做空3045.TW(N/A) 6口 / 做多2412.TW(N/A) 5口,平倉(買回),平倉(賣出),111.5,131.5,6,5,358155.0,-3.01,383.0,-26383.0,-2.02
2025-12-30,[網格1] 開倉(做多配對),做空3045.TW(N/A) 6口 / 做多2412.TW(N/A) 5口,做空,做多,110.5,131.0,6,5,355860.0,-2.12,383.0,0.0,
2026-01-05,[網格1] 停利平倉(做多配對),停利平倉: 做空3045.TW(N/A) 6口 / 做多2412.TW(N/A) 5口,平倉(買回),平倉(賣出),107.0,133.0,6,5,352890.0,0.72,382.0,61618.0,-2.12
2026-01-29,[網格1] 開倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,做多,做空,105.5,133.5,5,4,286605.0,2.48,312.0,0.0,
2026-02-11,[網格1] 停利平倉(做空配對),停利平倉: 做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,平倉(賣出),平倉(買回),106.5,133.0,5,4,287415.0,-0.22,313.0,13687.0,2.48
2026-03-19,[網格1] 開倉(做多配對),做空3045.TW(N/A) 5口 / 做多2412.TW(N/A) 4口,做空,做多,109.5,135.5,5,4,294165.0,-2.02,314.0,0.0,
2026-04-15,[網格1] 結算平倉(做多配對),做空3045.TW(N/A) 5口 / 做多2412.TW(N/A) 4口,平倉(買回),平倉(賣出),110.0,135.5,5,4,0.0,0.1,314.0,-5314.0,-2.02
2026-04-16,[網格1] 轉倉開倉(做多配對),做空3045.TW(N/A) 5口 / 做多2412.TW(N/A) 4口,做空,做多,105.38,131.41,5,4,284190.0,2.62,312.0,0.0,
2026-04-16,[網格1] 停利平倉(做多配對),停利平倉: 做空3045.TW(N/A) 5口 / 做多2412.TW(N/A) 4口,平倉(買回),平倉(賣出),105.38,131.41,5,4,0.0,2.62,312.0,-5312.0,2.62
2026-04-16,[網格1] 開倉(做空配對),做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,做多,做空,105.38,131.41,5,4,284190.0,2.62,312.0,0.0,
2026-04-20,[網格1] 停利平倉(做空配對),停利平倉: 做多3045.TW(N/A) 5口 / 做空2412.TW(N/A) 4口,平倉(賣出),平倉(買回),108.73,131.89,5,4,289237.0,-1.7,313.0,29367.0,2.62
2026-05-14,[網格1] 開倉(做多配對),做空3045.TW(N/A) 6口 / 做多2412.TW(N/A) 5口,做空,做多,110.17,132.37,6,5,357184.0,-2.09,383.0,0.0,
2026-05-20,[網格1] 結算平倉(做多配對),做空3045.TW(N/A) 6口 / 做多2412.TW(N/A) 5口,平倉(買回),平倉(賣出),110.17,133.82,6,5,0.0,-1.04,383.0,14058.0,-2.09
