日期,動作,部位描述,2892.TW(N/A)多空,2886.TW(N/A)多空,2892.TW價,2886.TW價,2892.TW口數,2886.TW口數,保證金佔用,Z-Score,交易成本,損益,開倉Z
2022-02-08,[網格1] 開倉(做空配對),做多2892.TW(N/A) 3口 / 做空2886.TW(N/A) 2口,做多,做空,20.72,31.5,3,2,33797.0,2.37,155.0,0.0,
2022-02-14,[網格1] 停利平倉(做空配對),停利平倉: 做多2892.TW(N/A) 3口 / 做空2886.TW(N/A) 2口,平倉(賣出),平倉(買回),20.88,31.1,3,2,33707.0,-0.11,155.0,2412.0,2.37
2022-03-08,[網格1] 開倉(做空配對),做多2892.TW(N/A) 3口 / 做空2886.TW(N/A) 2口,做多,做空,19.82,30.21,3,2,32361.0,2.07,155.0,0.0,
2022-03-16,[網格1] 結算平倉(做空配對),做多2892.TW(N/A) 3口 / 做空2886.TW(N/A) 2口,平倉(賣出),平倉(買回),20.8,31.94,3,2,0.0,2.06,155.0,-1177.0,2.07
2022-03-17,[網格1] 轉倉開倉(做空配對),做多2892.TW(N/A) 3口 / 做空2886.TW(N/A) 2口,做多,做空,21.0,32.39,3,2,34501.0,2.08,155.0,0.0,
2022-04-06,[網格1] 停利平倉(做空配對),停利平倉: 做多2892.TW(N/A) 3口 / 做空2886.TW(N/A) 2口,平倉(賣出),平倉(買回),23.53,35.62,3,2,38299.0,-0.41,156.0,2092.0,2.08
2022-04-20,[網格1] 開倉(做多配對),做空2892.TW(N/A) 3口 / 做多2886.TW(N/A) 2口,做空,做多,22.23,33.76,3,2,36237.0,-2.09,155.0,0.0,
2022-05-18,[網格1] 結算平倉(做多配對),做空2892.TW(N/A) 3口 / 做多2886.TW(N/A) 2口,平倉(買回),平倉(賣出),20.84,30.33,3,2,0.0,-1.67,155.0,-5597.0,-2.09
2022-05-19,[網格1] 轉倉開倉(做多配對),做空2892.TW(N/A) 3口 / 做多2886.TW(N/A) 2口,做空,做多,20.41,29.6,3,2,32514.0,-1.64,155.0,0.0,
2022-06-01,[網格1] 停利平倉(做多配對),停利平倉: 做空2892.TW(N/A) 3口 / 做多2886.TW(N/A) 2口,平倉(買回),平倉(賣出),20.96,30.89,3,2,33662.0,0.4,155.0,1699.0,-1.64
2022-06-13,[網格1] 開倉(做多配對),做空2892.TW(N/A) 3口 / 做多2886.TW(N/A) 2口,做空,做多,20.72,29.52,3,2,32727.0,-2.51,155.0,0.0,
2022-06-15,[網格1] 結算平倉(做多配對),做空2892.TW(N/A) 3口 / 做多2886.TW(N/A) 2口,平倉(買回),平倉(賣出),20.88,29.28,3,2,0.0,-2.72,155.0,-2075.0,-2.51
2022-06-16,[網格1] 轉倉開倉(做多配對),做空2892.TW(N/A) 4口 / 做多2886.TW(N/A) 3口,做空,做多,20.88,29.24,4,3,46234.0,-2.27,217.0,0.0,
2022-07-04,[網格1] 停利平倉(做多配對),停利平倉: 做空2892.TW(N/A) 4口 / 做多2886.TW(N/A) 3口,平倉(買回),平倉(賣出),20.49,28.91,4,3,45545.0,0.15,217.0,1006.0,-2.27
2022-07-25,[網格1] 開倉(做多配對),做空2892.TW(N/A) 4口 / 做多2886.TW(N/A) 3口,做空,做多,20.57,27.86,4,3,44779.0,-2.98,217.0,0.0,
2022-08-09,[網格1] 停利平倉(做多配對),停利平倉: 做空2892.TW(N/A) 4口 / 做多2886.TW(N/A) 3口,平倉(買回),平倉(賣出),21.72,29.84,4,3,47629.0,0.18,217.0,2450.0,-2.98
2022-09-08,[網格1] 開倉(做多配對),做空2892.TW(N/A) 4口 / 做多2886.TW(N/A) 3口,做空,做多,22.18,30.18,4,3,48398.0,-2.29,217.0,0.0,
2022-09-21,[網格1] 結算平倉(做多配對),做空2892.TW(N/A) 4口 / 做多2886.TW(N/A) 3口,平倉(買回),平倉(賣出),22.43,29.53,4,3,0.0,-2.03,217.0,-6110.0,-2.29
2022-09-22,[網格1] 轉倉開倉(做多配對),做空2892.TW(N/A) 4口 / 做多2886.TW(N/A) 3口,做空,做多,22.22,29.01,4,3,47501.0,-2.07,217.0,0.0,
2022-10-18,[網格1] 停利平倉(做多配對),停利平倉: 做空2892.TW(N/A) 4口 / 做多2886.TW(N/A) 3口,平倉(買回),平倉(賣出),20.17,25.61,4,3,42523.0,0.4,216.0,-4214.0,-2.07
2022-11-02,[網格1] 開倉(做多配對),做空2892.TW(N/A) 5口 / 做多2886.TW(N/A) 4口,做空,做多,20.75,25.31,5,4,55349.0,-2.04,278.0,0.0,
2022-11-07,[網格1] 停利平倉(做多配對),停利平倉: 做空2892.TW(N/A) 5口 / 做多2886.TW(N/A) 4口,平倉(買回),平倉(賣出),20.92,26.04,5,4,56367.0,0.0,278.0,3907.0,-2.04
2022-11-24,[網格1] 開倉(做空配對),做多2892.TW(N/A) 5口 / 做空2886.TW(N/A) 4口,做多,做空,21.47,27.29,5,4,58453.0,2.33,279.0,0.0,
2022-11-28,[網格1] 停利平倉(做空配對),停利平倉: 做多2892.TW(N/A) 5口 / 做空2886.TW(N/A) 4口,平倉(賣出),平倉(買回),21.68,26.69,5,4,58084.0,-0.68,279.0,6646.0,2.33
2023-01-12,[網格1] 開倉(做空配對),做多2892.TW(N/A) 5口 / 做空2886.TW(N/A) 4口,做多,做空,22.18,27.12,5,4,59229.0,2.41,279.0,0.0,
2023-02-15,[網格1] 結算平倉(做空配對),做多2892.TW(N/A) 5口 / 做空2886.TW(N/A) 4口,平倉(賣出),平倉(買回),22.18,28.8,5,4,0.0,1.41,279.0,-13729.0,2.41
2023-02-16,[網格1] 轉倉開倉(做空配對),做多2892.TW(N/A) 4口 / 做空2886.TW(N/A) 3口,做多,做空,22.26,28.8,4,3,47371.0,1.15,217.0,0.0,
2023-02-23,[網格1] 停利平倉(做空配對),停利平倉: 做多2892.TW(N/A) 4口 / 做空2886.TW(N/A) 3口,平倉(賣出),平倉(買回),22.68,29.01,4,3,47999.0,-0.03,217.0,1844.0,1.15
2023-04-18,[網格1] 開倉(做空配對),做多2892.TW(N/A) 4口 / 做空2886.TW(N/A) 3口,做多,做空,22.56,29.49,4,3,48247.0,2.8,217.0,0.0,
2023-04-19,[網格1] 結算平倉(做空配對),做多2892.TW(N/A) 4口 / 做空2886.TW(N/A) 3口,平倉(賣出),平倉(買回),22.52,29.36,4,3,0.0,2.1,217.0,223.0,2.8
2023-05-18,[網格1] 開倉(做空配對),做多2892.TW(N/A) 4口 / 做空2886.TW(N/A) 3口,做多,做空,23.52,31.0,4,3,50511.0,2.16,217.0,0.0,
2023-05-31,[網格1] 停利平倉(做空配對),停利平倉: 做多2892.TW(N/A) 4口 / 做空2886.TW(N/A) 3口,平倉(賣出),平倉(買回),23.56,30.87,4,3,50451.0,-0.19,217.0,894.0,2.16
2023-06-05,[網格1] 開倉(做空配對),做多2892.TW(N/A) 4口 / 做空2886.TW(N/A) 3口,做多,做空,23.27,31.64,4,3,50763.0,2.17,218.0,0.0,
2023-06-21,[網格1] 結算平倉(做空配對),做多2892.TW(N/A) 4口 / 做空2886.TW(N/A) 3口,平倉(賣出),平倉(買回),23.4,32.55,4,3,0.0,1.19,218.0,-4643.0,2.17
2023-06-26,[網格1] 轉倉開倉(做空配對),做多2892.TW(N/A) 4口 / 做空2886.TW(N/A) 3口,做多,做空,23.27,32.55,4,3,51496.0,1.32,218.0,0.0,
2023-07-10,[網格1] 停利平倉(做空配對),停利平倉: 做多2892.TW(N/A) 4口 / 做空2886.TW(N/A) 3口,平倉(賣出),平倉(買回),22.89,31.77,4,3,50460.0,-0.62,217.0,1420.0,1.32
2023-08-10,[網格1] 開倉(做多配對),做空2892.TW(N/A) 4口 / 做多2886.TW(N/A) 3口,做空,做多,24.53,34.18,4,3,54178.0,-2.44,218.0,0.0,
2023-08-16,[網格1] 結算平倉(做多配對),做空2892.TW(N/A) 4口 / 做多2886.TW(N/A) 3口,平倉(買回),平倉(賣出),23.2,32.12,4,3,0.0,-2.03,218.0,-1947.0,-2.44
2023-08-17,[網格1] 轉倉開倉(做多配對),做空2892.TW(N/A) 4口 / 做多2886.TW(N/A) 3口,做空,做多,23.2,31.98,4,3,50960.0,-2.0,218.0,0.0,
