日期,1513.TW價,6414.TW價,Z-Score,持倉,未實現損益,累計已實現損益,凍結保證金,帳戶淨值,動作
2021-09-23,40.70005035400391,160.00506591796875,-1.1920756883518822,1,7980.522155761704,-67.79090225219727,54190.38139343262,207912.73125350953,
2021-09-24,40.832481384277344,164.96644592285156,-0.7632760739855782,1,17638.42010498047,-67.79090225219727,55565.710372924805,217570.62920272828,
2021-09-27,40.832481384277344,163.31263732910156,-0.8756074140723276,1,14330.802917480469,-67.79090225219727,55119.182052612305,214263.01201522828,
2021-09-28,41.53877258300781,161.6588592529297,-1.0388344926147342,1,9610.664367675781,-67.79090225219727,54863.360595703125,209542.8734654236,
2021-09-29,42.99550247192383,158.76470947265625,-1.3435313140579437,1,908.905029296875,-67.79090225219727,54475.25722503662,200841.11412704468,
2021-09-30,43.039642333984375,159.1781768798828,-1.2678801741333992,1,1647.5601196289062,-67.79090225219727,54598.81118774414,201579.7692173767,
2021-10-01,41.05319595336914,153.38986206054688,-1.5180651773380793,1,-5956.1767578125,-67.79090225219727,52499.625663757324,193976.0323399353,
2021-10-04,40.96491241455078,156.78907775878906,-1.202011310331938,1,1018.8217163085938,-67.79090225219727,53393.57734680176,200951.0308140564,
2021-10-05,40.78833770751953,154.2396697998047,-1.346761306267416,1,-3726.8447875976562,-67.79090225219727,52657.56202697754,196205.36431015015,
2021-10-06,41.05319595336914,149.56573486328125,-1.6826278211712207,1,-13604.43115234375,-67.79090225219727,51467.111320495605,186327.77794540406,
2021-10-07,42.2009162902832,151.26535034179688,-1.5877006262869262,1,-12500.640869140625,-67.79090225219727,52235.89199066162,187431.56822860718,
2021-10-08,41.406341552734375,154.2396697998047,-1.256098087148484,1,-4962.852478027344,-67.79090225219727,52824.42306518555,194969.35661972046,
2021-10-12,40.832481384277344,151.26535034179688,-1.421467264294414,1,-9763.771057128906,-67.79090225219727,51866.41456604004,190168.4380406189,
2021-10-13,40.47933197021485,151.26535034179688,-1.3598353781147179,1,-9057.47222900392,-67.79090225219727,51771.064224243164,190874.7368687439,
2021-10-14,40.08205032348633,152.96495056152344,-1.1511372736190428,1,-4863.70849609375,-67.79090225219727,52122.69023895264,195068.50060165406,
2021-10-15,40.39104843139648,157.6388702392578,-0.7509096091157575,1,3866.1346435547016,-67.79090225219727,53468.07804107666,203798.3437413025,
2021-10-18,40.39104843139648,154.2396697998047,-1.0123892898893359,1,-2932.2662353515484,-67.79090225219727,52550.29392242432,196999.94286239624,
2021-10-19,41.05319595336914,154.2396697998047,-1.0369877220191717,1,-4256.561279296875,-67.79090225219727,52729.07375335693,195675.64781845093,
2021-10-20,40.39104843139648,151.26535034179688,-1.2080545439298003,1,-8880.905151367173,-67.79090225219727,51747.22766876221,191051.30394638062,
2021-10-21,36.46230316162109,151.6902618408203,-0.8100359093935581,1,-173.5916137695167,-67.79090225219727,50801.19255065918,199758.61748397828,
2021-10-22,36.63887405395508,153.8147735595703,-0.605603612205558,1,3722.2900390625,-67.79090225219727,51422.484855651855,203654.4991368103,
2021-10-25,35.491153717041016,155.93927001953125,-0.27104681726784713,1,10266.7236328125,-67.79090225219727,51686.21440887451,210198.9327305603,
2021-10-26,34.74071502685547,157.21397399902344,-0.04027038451457289,1,14317.008972167969,-67.79090225219727,51827.766036987305,214249.21806991578,
2021-10-27,35.09386444091797,157.21397399902344,-0.040919188419342466,1,13610.710144042969,-67.79090225219727,51923.11637878418,213542.91924179078,
2021-10-28,36.28572845458984,157.21397399902344,-0.12523169594881559,1,11226.982116699233,-67.79090225219727,52244.919662475586,211159.19121444703,
2021-10-29,36.329872131347656,156.36416625976562,-0.18911029095662568,1,9439.079284667969,-67.79090225219727,52027.390365600586,209371.28838241578,
2021-11-01,37.12445068359375,162.7377166748047,0.5556301401924584,0,0.0,20461.237621307373,0.0,220461.23762130737,"平倉: 多Spread, 損益=+20,529"
2021-11-02,36.418155670166016,164.01242065429688,0.8997014543804349,0,0.0,20461.237621307373,0.0,220461.23762130737,
2021-11-03,36.329872131347656,180.15872192382807,3.0826775558696466,-1,0.0,20392.578077545168,58451.92039489745,220392.57807754516,"開倉: 空Spread (空6414.TW×1, 多1513.TW×1)"
2021-11-04,36.15330123901367,186.10736083984372,3.6273819121185076,-1,-12250.419616699275,20392.578077545168,60010.3787612915,208142.15846084588,
2021-11-05,36.418155670166016,184.8326416015625,3.210128576698655,-1,-9171.272277832144,20392.578077545168,59737.7152633667,211221.305799713,
2021-11-08,37.12445068359375,185.68246459960935,2.9962929390184647,-1,-9458.328247070369,20392.578077545168,60157.86712646484,210934.2498304748,
2021-11-09,37.565879821777344,186.10736083984372,2.8217071419524404,-1,-9425.262451171931,20392.578077545168,60391.77497863769,210967.31562637322,
2021-11-10,37.61002349853516,191.2061920166016,3.064846055669998,-1,-19534.63745117203,20392.578077545168,61780.37818908693,200857.94062637314,
2021-11-11,38.18388748168945,192.48089599609372,2.8679721345063713,-1,-20936.317443847714,20392.578077545168,62279.49153900146,199456.26063369744,
2021-11-12,38.49289321899414,192.48089599609372,2.627731305020324,-1,-20318.30596923834,20392.578077545168,62362.92308807372,200074.27210830682,
2021-11-15,38.80189514160156,195.45523071289065,2.6453068641705326,-1,-25648.97155761736,20392.578077545168,63249.423980712905,194743.6065199278,
2021-11-16,40.302764892578125,191.63108825683597,2.103191332725485,-1,-14998.947143554858,20392.578077545168,62622.14035034181,205393.6309339903,
2021-11-17,40.2144775390625,181.4334259033203,1.284816314417186,-1,5219.802856445199,20392.578077545168,59844.93392944336,225612.38093399035,
2021-11-18,40.25861740112305,181.4334259033203,1.245435548209371,-1,5308.082580566293,20392.578077545168,59856.85169219971,225700.66065811145,
2021-11-19,39.72890090942383,181.00852966308597,1.215267049052098,-1,5098.442077636548,20392.578077545168,59599.10625457765,225491.0201551817,
2021-11-22,40.2144775390625,183.55795288085935,1.329434295906028,-1,970.7489013671311,20392.578077545168,60418.5562133789,221363.3269789123,
2021-11-23,40.56761932373047,180.15872192382807,1.0304740426231025,-1,8475.494384765625,20392.578077545168,59596.112136840806,228868.07246231078,
2021-11-24,40.39104843139648,183.13304138183597,1.2184156425938353,-1,2173.7136840818457,20392.578077545168,60351.50424957277,222566.291761627,
2021-11-25,40.34690475463867,191.63108825683597,1.7437710409921587,-1,-14910.667419433765,20392.578077545168,62634.05811309816,205481.9106581114,
2021-11-26,39.46404266357422,188.2318878173828,1.5062421334851233,-1,-9877.990722656363,20392.578077545168,61477.9012298584,210514.5873548888,
2021-11-29,39.28746795654297,199.70425415039065,2.1634515174123914,-1,-33175.87280273454,20392.578077545168,64527.764968872085,187216.7052748106,
2021-11-30,39.59646987915039,207.3524932861328,2.4566951588133343,-1,-47854.34722900402,20392.578077545168,66676.22005462646,172538.23084854113,
2021-12-01,39.86133193969727,205.22799682617188,2.1746723535587673,-1,-43075.63018798838,20392.578077545168,66174.11876678468,177316.94788955676,
2021-12-02,39.55233001708984,203.72607421875,1.9925265488633954,-1,-40689.788818359506,20392.578077545168,65685.16914367676,179702.78925918567,
2021-12-03,39.68476104736328,198.59011840820312,1.6203659342308314,-1,-30153.015136718866,20392.578077545168,64334.21745300293,190239.5629408263,
2021-12-06,40.03790283203125,196.02215576171875,1.4032845395077775,-1,-24310.806274414175,20392.578077545168,63736.2158203125,196081.77180313098,
2021-12-07,39.72890090942383,202.8700714111328,1.719665027622362,-1,-38624.64141845715,20392.578077545168,65501.72252655029,181767.936659088,
2021-12-08,39.11089324951172,204.154052734375,1.739703448274015,-1,-42428.61938476574,20392.578077545168,65681.53541564941,177963.95869277942,
2021-12-09,38.62532424926758,204.58206176757807,1.7087453394940975,-1,-44255.775451660156,20392.578077545168,65665.99422454833,176136.802625885,
2021-12-10,38.581180572509766,205.8660430908203,1.7005433950864617,-1,-46912.02545166027,20392.578077545168,66000.75038909912,173480.55262588488,
2021-12-13,38.22802734375,200.30210876464844,1.3822325780061528,-1,-36490.463256836054,20392.578077545168,64403.13674926758,183902.1148207091,
2021-12-14,38.18388748168945,199.44610595703125,1.2943570515175744,-1,-34866.73736572277,20392.578077545168,64160.09822845459,185525.84071182238,
2021-12-15,38.44874954223633,193.8821563720703,0.9698725425623584,-1,-23209.114074707144,20392.578077545168,62729.34459686279,197183.464002838,
2021-12-16,38.0073127746582,204.154052734375,1.4481908211429309,-1,-44635.78033447277,20392.578077545168,65383.568687438965,175756.79774307238,
2021-12-17,38.0073127746582,205.8660430908203,1.4741545157944467,-1,-48059.7610473634,20392.578077545168,65845.8060836792,172332.81703018176,
2021-12-20,38.22802734375,202.44207763671875,1.251592803755328,-1,-40770.40100097668,20392.578077545168,64980.92834472656,179622.17707656848,
2021-12-21,38.53703689575195,194.31016540527344,0.8168565287357388,-1,-23888.557434082144,20392.578077545168,62868.744621276855,196504.020643463,
2021-12-22,38.669464111328125,191.7421722412109,0.6623982977194316,-1,-18487.716674804746,20392.578077545168,62211.14181518554,201904.8614027404,
2021-12-23,39.55233001708984,192.5981903076172,0.6377128894228105,-1,-18434.020996093877,20392.578077545168,62680.6404876709,201958.5570814513,
2021-12-24,39.64061737060547,192.5981903076172,0.6088603518204785,-1,-18257.446289062613,20392.578077545168,62704.47807312012,202135.13178848254,
2021-12-27,39.68476104736328,194.7381591796875,0.6858759716979559,-1,-22449.096679687613,20392.578077545168,63294.18846130371,197943.48139785754,
2021-12-28,39.55233001708984,191.7421722412109,0.5186590180120395,-1,-16721.984863281323,20392.578077545168,62449.515609741204,203670.59321426385,
2021-12-29,40.03790283203125,195.5941467285156,0.6634964549362189,-1,-23454.78820800787,20392.578077545168,63620.65338134765,196937.7898695373,
2021-12-30,39.94961929321289,202.44207763671875,0.9903647099340863,-1,-37327.2171020509,20392.578077545168,65445.75817108154,183065.36097549426,
2022-01-03,39.59646987915039,208.8620147705078,1.3080226279284144,-1,-50873.39019775402,20392.578077545168,67083.79085540771,169519.18787979113,
2022-01-04,39.81718444824219,214.8539581298828,1.5635796995667364,-1,-62415.84777832043,20392.578077545168,68761.20849609375,157976.73029922473,
2022-01-05,40.03790283203125,236.25375366210935,2.538415007771194,-1,-104774.00207519537,20392.578077545168,74598.74725341797,115618.57600234979,
2022-01-06,39.90547561645508,220.8459014892578,1.6996998168709625,-1,-74223.15216064465,20392.578077545168,70402.87181854248,146169.4259169005,
2022-01-07,39.46404266357422,208.8620147705078,1.0728032762304347,-1,-51138.24462890637,20392.578077545168,67048.03550720215,169254.3334486388,
2022-01-10,39.46404266357422,211.8579864501953,1.197369439012303,-1,-57130.18798828137,20392.578077545168,67856.94786071777,163262.3900892638,
2022-01-11,39.28746795654297,203.29808044433597,0.7243560196977574,-1,-40363.52539062517,20392.578077545168,65498.09806823732,180029.05268691998,
2022-01-12,39.1550407409668,200.30210876464844,0.5415363553985415,-1,-34636.43646240246,20392.578077545168,64653.43036651611,185756.1416151427,
2022-01-13,39.06674957275391,197.3061370849609,0.3466123763528749,-1,-28821.07543945317,20392.578077545168,63820.679397583,191571.50263809197,
2022-01-14,38.40460968017578,196.02215576171875,0.27748942470581883,-1,-27577.392578125113,20392.578077545168,63295.22666931152,192815.18549942004,
2022-01-17,38.3604621887207,201.1580810546875,0.5782339825494363,-1,-37937.53814697277,20392.578077545168,64670.006675720215,182455.03993057238,
2022-01-18,38.22802734375,198.59011840820312,0.39133341204980493,-1,-33066.48254394543,20392.578077545168,63940.899353027344,187326.09553359973,
2022-01-19,38.27217102050781,193.4541778564453,0.0012833673774571184,-1,-22706.314086914175,20392.578077545168,62566.114196777344,197686.26399063098,
2022-01-20,38.27217102050781,196.02215576171875,0.1489236326841935,-1,-27842.26989746105,20392.578077545168,63259.46823120117,192550.3081800841,
2022-01-21,37.34516525268555,192.5981903076172,-0.08891593707854097,0,0.0,-2524.9701815797016,0.0,197475.0298184203,"平倉: 空Spread, 損益=-22,918"
2022-01-24,36.9478759765625,190.45819091796875,-0.2954735830794408,0,0.0,-2524.9701815797016,0.0,197475.0298184203,
2022-01-25,36.418155670166016,181.8982696533203,-1.076369675604913,0,0.0,-2524.9701815797016,0.0,197475.0298184203,
2022-01-26,37.08030700683594,180.61428833007807,-1.3431558948205473,0,0.0,-2524.9701815797016,0.0,197475.0298184203,
2022-02-07,37.87488555908203,185.750244140625,-0.937292307911967,0,0.0,-2524.9701815797016,0.0,197475.0298184203,
2022-02-08,38.581180572509766,188.7462158203125,-0.714028904809572,0,0.0,-2524.9701815797016,0.0,197475.0298184203,
2022-02-09,38.84603500366211,194.7381591796875,-0.17256787143902289,0,0.0,-2524.9701815797016,0.0,197475.0298184203,
2022-02-10,38.53703689575195,193.8821563720703,-0.2396376227752969,0,0.0,-2524.9701815797016,0.0,197475.0298184203,
2022-02-11,38.581180572509766,190.45819091796875,-0.5872145601089482,0,0.0,-2524.9701815797016,0.0,197475.0298184203,
2022-02-14,37.69831085205078,182.7542724609375,-1.2331500276324776,0,0.0,-2524.9701815797016,0.0,197475.0298184203,
2022-02-15,37.65417098999024,181.0422821044922,-1.357031895466255,0,0.0,-2524.9701815797016,0.0,197475.0298184203,
2022-02-16,37.96316909790039,185.3222503662109,-0.9582316553351147,0,0.0,-2524.9701815797016,0.0,197475.0298184203,
2022-02-17,38.13974380493164,181.8982696533203,-1.261887616489359,0,0.0,-2524.9701815797016,0.0,197475.0298184203,
2022-02-18,38.0073127746582,181.4702911376953,-1.2631930512568765,0,0.0,-2524.9701815797016,0.0,197475.0298184203,
2022-02-21,38.316314697265625,180.186279296875,-1.4125145976627271,0,0.0,-2524.9701815797016,0.0,197475.0298184203,
2022-02-22,37.69831085205078,172.9103546142578,-1.990684159435147,0,0.0,-2524.9701815797016,0.0,197475.0298184203,
2022-02-23,37.43345260620117,173.33834838867188,-1.8933918048490779,0,0.0,-2524.9701815797016,0.0,197475.0298184203,
2022-02-24,36.37401580810547,168.202392578125,-2.1806374487695455,1,0.0,-2593.153237915151,55235.63026428223,197406.84676208484,"開倉: 多Spread (多6414.TW×1, 空1513.TW×1)"
2022-02-25,36.90373611450195,172.9103546142578,-1.791871513161108,1,8356.483459472656,-2593.153237915151,56649.80449676514,205763.3302215575,
2022-03-01,37.565879821777344,178.04632568359375,-1.3923092039918874,1,17304.13818359375,-2593.153237915151,58215.295486450195,214710.9849456786,
2022-03-02,37.61002349853516,177.1903076171875,-1.4295095225843886,1,15503.81469726561,-2593.153237915151,57996.08940124512,212910.66145935043,
2022-03-03,38.22802734375,176.7623291015625,-1.4783932271243831,1,13411.849975585938,-2593.153237915151,58047.396240234375,210818.69673767078,
2022-03-04,38.62532424926758,173.766357421875,-1.6844471729641857,1,6625.312805175781,-2593.153237915151,57345.754051208496,204032.15956726062,
2022-03-07,37.742454528808594,164.7784423828125,-2.212428574936302,1,-9584.77783203125,-2593.153237915151,54680.642166137695,187822.0689300536,
2022-03-08,36.63887405395508,161.782470703125,-2.2237783372261837,1,-13369.560241699219,-2593.153237915151,53573.76308441162,184037.28652038562,
2022-03-09,37.30102157592773,163.49444580078125,-2.028261597227265,1,-11269.905090332017,-2593.153237915151,54214.776191711426,186136.94167175284,
2022-03-10,39.24332809448242,164.35044860839844,-1.9917035352759875,1,-13442.512512207031,-2593.153237915151,54970.31970977783,183964.3342498778,
2022-03-11,40.2144775390625,164.7784423828125,-1.9263274224519136,1,-14528.823852539062,-2593.153237915151,55348.08837890625,182878.02290954578,
2022-03-14,44.23151016235352,164.7784423828125,-2.0709528418711134,1,-22562.88909912111,-2593.153237915151,56432.687187194824,174843.95766296372,
2022-03-15,43.3486442565918,162.21044921875,-2.067388668261145,1,-25933.143615722656,-2593.153237915151,55500.955238342285,171473.70314636218,
2022-03-16,45.8206672668457,162.63845825195312,-2.0751622052398147,1,-30021.17156982422,-2593.153237915151,56283.96389007568,167385.67519226062,
2022-03-17,45.11437225341797,168.63040161132812,-1.5941251601135706,1,-16624.69482421875,-2593.153237915151,57711.088943481445,180782.1519378661,
2022-03-18,44.84951400756836,170.34239196777344,-1.4179978232134622,1,-12670.997619628906,-2593.153237915151,58101.814613342285,184735.84914245593,
2022-03-21,47.762969970703125,172.4823455810547,-1.4036347485646998,1,-14218.002319335938,-2593.153237915151,59466.23519897461,183188.8444427489,
2022-03-22,48.46925735473633,173.33834838867188,-1.3434835067460658,1,-13918.571472167969,-2593.153237915151,59888.053550720215,183488.27528991687,
2022-03-23,48.29268646240234,175.05035400390625,-1.191059220683424,1,-10141.418457031235,-2593.153237915151,60302.62092590332,187265.42830505362,
2022-03-24,47.40982437133789,175.05035400390625,-1.1042510282982279,1,-8375.694274902344,-2593.153237915151,60064.24816131592,189031.1524871825,
2022-03-25,47.49810791015625,173.766357421875,-1.145671920929923,1,-11120.254516601562,-2593.153237915151,59741.40563964844,186286.59224548328,
2022-03-28,48.29268646240234,171.62637329101562,-1.2708970810197204,1,-16989.379882812485,-2593.153237915151,59378.14613342285,180417.46687927237,
2022-03-29,47.6746826171875,170.7703857421875,-1.2426450873813775,1,-17465.347290039062,-2593.153237915151,58980.16845703125,179941.49947204578,
2022-03-30,47.93954086303711,173.33834838867188,-1.0743246008262388,1,-12859.138488769531,-2593.153237915151,59745.030097961426,184547.7082733153,
2022-03-31,48.29268646240234,172.9103546142578,-1.082580610527901,1,-14421.41723632811,-2593.153237915151,59724.82109069824,182985.42952575674,
2022-04-01,47.6746826171875,173.766357421875,-0.9687222378751126,1,-11473.403930664062,-2593.153237915151,59789.080810546875,185933.44283142078,
2022-04-06,47.58639526367188,172.9103546142578,-0.9810274477988888,1,-13008.834838867202,-2593.153237915151,59534.122467041016,184398.01192321762,
2022-04-07,45.55580520629883,170.7703857421875,-0.9598494959699404,1,-13227.592468261719,-2593.153237915151,58408.07155609131,184179.25429382312,
2022-04-08,46.70353317260742,172.9103546142578,-0.8719978096864192,1,-11243.110656738281,-2593.153237915151,59295.74970245361,186163.73610534656,
2022-04-11,47.321533203125,167.34642028808594,-1.1812166902134724,1,-23606.979370117188,-2593.153237915151,57960.34744262695,173799.86739196765,
2022-04-12,46.6152458190918,170.34239196777344,-0.9485967033047408,1,-16202.461242675781,-2593.153237915151,58578.56220245361,181204.38551940906,
2022-04-13,46.70353317260742,171.62637329101562,-0.8892393451207969,1,-13811.073303222656,-2593.153237915151,58949.07474517822,183595.77345886218,
2022-04-14,48.99897766113281,173.33834838867188,-0.9119627722939337,1,-14978.012084960938,-2593.153237915151,60031.078033447266,182428.8346771239,
2022-04-15,49.08726119995117,171.1983642578125,-1.0398233309397094,1,-19434.547424316406,-2593.153237915151,59477.11887359619,177972.29933776843,
2022-04-18,48.82240295410156,175.05035400390625,-0.7369531476384182,1,-11200.851440429688,-2593.153237915151,60445.64437866211,186205.99532165515,
2022-04-19,50.588134765625,178.9022979736328,-0.5549494929307324,1,-7028.4271240234375,-2593.153237915151,61962.41683959961,190378.4196380614,
2022-04-20,50.85299682617188,187.46221923828125,0.10336545879114951,0,0.0,6899.005437621945,0.0,206899.00543762193,"平倉: 多Spread, 損益=+9,492"
2022-04-21,49.70526885986328,185.750244140625,0.08651930201946101,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-04-22,49.88183975219727,184.46624755859372,0.0006110500529676314,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-04-25,47.762969970703125,169.9143829345703,-1.008416386671727,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-04-26,49.793556213378906,173.766357421875,-0.8264265544163957,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-04-27,50.323272705078125,170.7703857421875,-1.1094081808074903,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-04-28,49.08726119995117,170.34239196777344,-1.0218687995158986,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-04-29,48.02782440185547,169.4863739013672,-0.9855123677905352,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-03,46.35038375854492,169.0583953857422,-0.8489322589787961,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-04,46.43866729736328,169.9143829345703,-0.7448753847302771,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-05,46.26210021972656,170.7703857421875,-0.616086815148072,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-06,45.73237609863281,168.202392578125,-0.8003330835864619,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-09,44.14322280883789,162.63845825195312,-1.1966929395289456,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-10,43.70178985595703,167.7744140625,-0.5843707947929482,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-11,42.42163848876953,164.7784423828125,-0.7822955501017943,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-12,40.9207649230957,164.7784423828125,-0.5873750796440502,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-13,43.039642333984375,166.9184112548828,-0.5493514955820274,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-16,43.65764617919922,166.0624237060547,-0.7282858187652,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-17,43.922508239746094,170.7703857421875,-0.04210360922386143,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-18,43.65764617919922,178.47430419921875,1.2690982567735656,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-19,43.26036071777344,175.05035400390625,0.8547179718371569,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-20,43.216217041015625,174.19435119628906,0.7871672726431205,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-23,44.23151016235352,174.6223602294922,0.7129717393288515,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-24,43.26036071777344,172.4823455810547,0.5222458772242297,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-25,43.70178985595703,178.04632568359375,1.4649744405628224,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-26,43.61350631713867,174.6223602294922,0.8749592018040061,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-27,43.96664810180664,177.1903076171875,1.3833636576339274,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-30,45.8206672668457,177.61831665039062,1.1965521372616825,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-05-31,45.4675178527832,178.47430419921875,1.5223771693209966,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-06-01,44.84951400756836,178.47430419921875,1.67001458783858,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-06-02,44.31979751586914,179.75830078125,1.963049667779317,0,0.0,6899.005437621945,0.0,206899.00543762193,
2022-06-06,44.14322280883789,184.46624755859372,2.7454495655296403,-1,0.0,6829.861058807248,61724.556999206536,206829.86105880723,"開倉: 空Spread (空6414.TW×1, 多1513.TW×1)"
2022-06-07,44.23151016235352,184.0382537841797,2.4593856867066557,-1,1032.5622558593323,6829.861058807248,61632.836265563965,207862.42331466658,
2022-06-08,43.96664810180664,185.3222503662109,2.543549837914891,-1,-2065.155029296875,6829.861058807248,61908.00258636474,204764.70602951036,
2022-06-09,45.11437225341797,190.45819091796875,2.9496699241010513,-1,-10041.5878295899,6829.861058807248,63604.592056274414,196788.27322921733,
