Date,Price1,Price2,Indicator,Position,Upper,Lower,Equity,Action
2013-04-09,54.95660400390625,55.832786560058594,2.07729468150109,-1,2.0,-2.0,999935.5684243775,Short Spread
2013-04-10,53.972293853759766,55.832786560058594,2.9833167360042143,-1,2.0,-2.0,997966.9481240845,
2013-04-11,54.57381820678711,56.19571304321289,2.423504175025844,-1,2.0,-2.0,998444.1438638306,
2013-04-12,54.95660400390625,56.37718963623047,2.054548290797653,-1,2.0,-2.0,998846.7622720337,
2013-04-15,55.77684020996094,56.43768310546875,1.1990430775543852,-1,2.0,-2.0,1000366.2477456665,
2013-04-16,56.323673248291016,56.61914825439453,0.7398191644690747,-1,2.0,-2.0,1001096.9835244751,
2013-04-17,56.323673248291016,56.61914825439453,0.7153635171975355,-1,2.0,-2.0,1001096.9835244751,
2013-04-18,55.77684020996094,56.37718963623047,1.0684520467079346,-1,2.0,-2.0,1000487.2346841431,
2013-04-19,56.87050247192383,56.61914825439453,0.10831578718852508,-1,2.0,-2.0,1002190.6419717408,
2013-04-22,56.87050247192383,56.74013519287109,0.18808579387045976,-1,2.0,-2.0,1001948.6680947876,
2013-04-23,57.14392852783203,56.80063247680664,-0.04976238138985388,0,2.0,-2.0,1002309.9678562927,Close
2013-04-24,56.87050247192383,56.74013519287109,0.18002493084304252,0,2.0,-2.0,1002309.9678562927,
2013-04-25,56.87050247192383,56.74013519287109,0.17143358710075193,0,2.0,-2.0,1002309.9678562927,
2013-04-26,56.87050247192383,56.92159652709961,0.28809451022013693,0,2.0,-2.0,1002309.9678562927,
2013-04-29,58.23759078979492,57.16355895996094,-0.9805246817581106,0,2.0,-2.0,1002309.9678562927,
2013-04-30,58.784423828125,56.74013519287109,-1.8618152275859556,0,2.0,-2.0,1002309.9678562927,
2013-05-02,59.33125686645508,57.46601104736328,-1.8727992845994879,0,2.0,-2.0,1002309.9678562927,
2013-05-03,60.15150451660156,57.587005615234375,-2.545872351629182,1,2.0,-2.0,1002245.2583158874,Long Spread
2013-05-06,59.87808227539063,57.52650833129883,-2.22453411188156,1,2.0,-2.0,1002671.1082304382,
2013-05-07,59.05783462524414,57.52650833129883,-1.3755332766498638,1,2.0,-2.0,1004311.6035307312,
2013-05-08,59.87808227539063,57.889442443847656,-1.8789434807197596,1,2.0,-2.0,1003396.9764555359,
2013-05-09,60.15150451660156,58.0709342956543,-1.9540073748085018,1,2.0,-2.0,1003213.1156767273,
2013-05-10,60.15150451660156,58.0709342956543,-1.867104052965599,1,2.0,-2.0,1003213.1156767273,
2013-05-13,60.15150451660156,58.01043701171875,-1.8247704968839775,1,2.0,-2.0,1003092.1211088562,
2013-05-14,60.15150451660156,58.0709342956543,-1.7380248160682976,1,2.0,-2.0,1003213.1156767273,
2013-05-15,64.25274658203125,58.79681396484375,-4.019287153847446,1,2.0,-2.0,996462.3908842468,
2013-05-16,63.97933197021485,58.97828674316406,-3.3004755436135684,1,2.0,-2.0,997372.1656645202,
2013-05-17,63.15908050537109,58.97828674316406,-2.5624604194919476,1,2.0,-2.0,999012.6685942077,
2013-05-20,62.612247467041016,58.97828674316406,-2.1032053626295375,1,2.0,-2.0,1000106.3346708679,
2013-05-21,62.33883666992188,59.34122085571289,-1.7119349264274941,1,2.0,-2.0,1001379.0244902038,
2013-05-22,62.06541061401367,59.4017219543457,-1.4709599169410281,1,2.0,-2.0,1002046.8787992859,
2013-05-23,62.06541061401367,59.03877258300781,-1.5533278063118965,1,2.0,-2.0,1001320.9800566101,
2013-05-24,61.7920036315918,58.373382568359375,-1.5994048556609282,1,2.0,-2.0,1000537.013992157,
2013-05-27,62.33883666992188,58.67584228515625,-1.7082092773467044,1,2.0,-2.0,1000048.2673490905,
2013-05-28,62.88565826416016,58.67584228515625,-1.9002738323330959,1,2.0,-2.0,998954.624160614,
2013-05-29,63.15908050537109,58.736328125,-1.9177876209696139,1,2.0,-2.0,998528.7513578796,
2013-05-30,59.87808227539063,57.8289680480957,-0.5912756664012296,1,2.0,-2.0,1003276.027664032,
2013-05-31,59.87808227539063,57.76847839355469,-0.5994778566036286,1,2.0,-2.0,1003155.0483549499,
2013-06-03,59.87808227539063,57.46601104736328,-0.6899259216097836,1,2.0,-2.0,1002550.1136625671,
2013-06-04,58.784423828125,57.40553665161133,-0.17041400702853465,1,2.0,-2.0,1004616.4817655944,
2013-06-05,59.05783462524414,57.16355895996094,-0.3819283757957468,1,2.0,-2.0,1003585.7047880554,
2013-06-06,59.60466766357422,57.16355895996094,-0.6378368599715869,1,2.0,-2.0,1002492.0387113952,
2013-06-07,60.698333740234375,57.46601104736328,-1.0374439865743716,1,2.0,-2.0,1000909.6107328796,
2013-06-10,60.698333740234375,57.587005615234375,-0.9697063626269897,1,2.0,-2.0,1001151.5998686218,
2013-06-11,60.4249153137207,57.587005615234375,-0.81315353844221,1,2.0,-2.0,1001698.4367216491,
2013-06-13,57.14392852783203,57.16355895996094,0.6134219800547196,0,2.0,-2.0,1007348.9446833801,Close
2013-06-14,60.15150451660156,57.22405624389648,-0.7843204173326215,0,2.0,-2.0,1007348.9446833801,
2013-06-17,60.698333740234375,57.587005615234375,-0.8923079712338784,0,2.0,-2.0,1007348.9446833801,
2013-06-18,61.24516296386719,58.0709342956543,-0.9566606732113475,0,2.0,-2.0,1007348.9446833801,
2013-06-19,61.24516296386719,57.889442443847656,-0.9857684860307462,0,2.0,-2.0,1007348.9446833801,
2013-06-20,61.518585205078125,57.647491455078125,-1.1618594075969342,0,2.0,-2.0,1007348.9446833801,
2013-06-21,59.60466766357422,57.46601104736328,-0.2788759929809883,0,2.0,-2.0,1007348.9446833801,
2013-06-24,60.698333740234375,57.52650833129883,-0.7648700879922876,0,2.0,-2.0,1007348.9446833801,
2013-06-25,60.97175598144531,57.76847839355469,-0.786576585366029,0,2.0,-2.0,1007348.9446833801,
2013-06-26,60.698333740234375,57.647491455078125,-0.6679032059827283,0,2.0,-2.0,1007348.9446833801,
2013-06-27,60.698333740234375,58.01043701171875,-0.5138725855778156,0,2.0,-2.0,1007348.9446833801,
2013-06-28,64.79956817626953,61.70037078857422,-1.2204892369491895,0,2.0,-2.0,1007348.9446833801,
2013-07-01,62.06541061401367,59.2807502746582,-0.6834799553038554,0,2.0,-2.0,1007348.9446833801,
2013-07-02,62.88565826416016,59.22025680541992,-1.087658622364368,0,2.0,-2.0,1007348.9446833801,
2013-07-03,62.612247467041016,59.15975570678711,-0.9395811988954181,0,2.0,-2.0,1007348.9446833801,
2013-07-04,62.612247467041016,59.34122085571289,-0.8470144310446795,0,2.0,-2.0,1007348.9446833801,
2013-07-05,63.97933197021485,60.006629943847656,-1.3057242010811954,0,2.0,-2.0,1007348.9446833801,
2013-07-08,63.69242477416992,59.70417404174805,-1.25154651431853,0,2.0,-2.0,1007348.9446833801,
2013-07-09,62.83172225952149,60.12761688232422,-0.5663195296967253,0,2.0,-2.0,1007348.9446833801,
