日期,動作,部位描述,2327.TW(N/A)多空,2492.TW(N/A)多空,2327.TW價,2492.TW價,2327.TW口數,2492.TW口數,保證金佔用,Z-Score,交易成本,損益,開倉Z
2022-01-05,[網格1] 開倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,做空,做多,123.34,152.91,5,4,331645.0,-1.51,319.0,0.0,
2022-01-07,[網格2] 開倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,做空,做多,118.72,147.61,5,4,639387.0,-2.47,317.0,0.0,
2022-01-12,[網格1] 停損平倉(做多配對),停損平倉: 做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,平倉(買回),平倉(賣出),117.57,137.88,5,4,615274.0,-3.02,316.0,-62888.0,-1.51
2022-01-12,[網格2] 停損平倉(做多配對),停損平倉: 做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,平倉(買回),平倉(賣出),117.57,137.88,5,4,615274.0,-3.02,316.0,-66569.0,-2.47
2022-01-14,[網格1] 開倉(做多配對),做空2327.TW(N/A) 6口 / 做多2492.TW(N/A) 5口,做空,做多,113.42,136.56,6,5,368098.0,-1.9,385.0,0.0,
2022-01-19,[網格1] 結算平倉(做多配對),做空2327.TW(N/A) 6口 / 做多2492.TW(N/A) 5口,平倉(買回),平倉(賣出),112.39,138.33,6,5,0.0,-1.04,385.0,29742.0,-1.9
2022-01-20,[網格1] 轉倉開倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,做空,做多,111.0,140.09,5,4,301154.0,-0.56,315.0,0.0,
2022-02-08,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,平倉(買回),平倉(賣出),105.24,138.33,5,4,291464.0,0.19,313.0,43178.0,-0.56
2022-02-16,[網格1] 開倉(做空配對),做多2327.TW(N/A) 4口 / 做空2492.TW(N/A) 3口,做多,做空,108.93,140.09,4,3,231117.0,1.28,244.0,0.0,
2022-02-22,[網格1] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 4口 / 做空2492.TW(N/A) 3口,平倉(賣出),平倉(買回),108.24,135.67,4,3,226791.0,-1.04,244.0,20740.0,1.28
2022-02-22,[網格1] 開倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,做空,做多,108.24,135.67,5,4,519437.0,-1.04,313.0,0.0,
2022-02-24,[網格2] 開倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,做空,做多,103.28,129.49,5,4,558546.0,-2.45,311.0,0.0,
2022-03-16,[網格1] 結算平倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,平倉(買回),平倉(賣出),96.25,120.21,5,4,0.0,-1.57,308.0,-4173.0,-1.04
2022-03-16,[網格2] 結算平倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,平倉(買回),平倉(賣出),96.25,120.21,5,4,0.0,-1.57,308.0,-4241.0,-2.45
2022-03-17,[網格1] 轉倉開倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,做空,做多,102.7,127.72,5,4,276586.0,-0.46,311.0,0.0,
2022-03-17,[網格2] 轉倉開倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,做空,做多,102.7,127.72,5,4,276586.0,-0.46,311.0,0.0,
2022-03-18,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,平倉(買回),平倉(賣出),97.63,127.28,5,4,538523.0,0.22,310.0,46872.0,-0.46
2022-03-28,[網格1] 開倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,做空,做多,99.48,123.74,5,4,535866.0,-1.1,310.0,0.0,
2022-04-20,[網格1] 結算平倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,平倉(買回),平倉(賣出),94.4,114.02,5,4,0.0,-1.35,307.0,-27370.0,-1.1
2022-04-20,[網格2] 結算平倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,平倉(買回),平倉(賣出),94.4,114.02,5,4,0.0,-1.35,307.0,-26915.0,-0.46
2022-04-21,[網格1] 轉倉開倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,做空,做多,95.1,116.67,5,4,254383.0,-0.71,308.0,0.0,
2022-04-21,[網格2] 轉倉開倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,做空,做多,95.1,116.67,5,4,254383.0,-0.71,308.0,0.0,
2022-05-18,[網格1] 結算平倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,平倉(買回),平倉(賣出),92.44,99.88,5,4,0.0,-0.54,304.0,-108141.0,-0.71
2022-05-18,[網格2] 結算平倉(做多配對),做空2327.TW(N/A) 5口 / 做多2492.TW(N/A) 4口,平倉(買回),平倉(賣出),92.44,99.88,5,4,0.0,-0.54,304.0,-108141.0,-0.71
2022-05-19,[網格1] 轉倉開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,做空,做多,91.75,98.11,1,1,51263.0,-0.68,68.0,0.0,
2022-05-19,[網格2] 轉倉開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,做空,做多,91.75,98.11,1,1,51263.0,-0.68,68.0,0.0,
2022-05-27,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,平倉(買回),平倉(賣出),90.6,102.53,1,1,104290.0,0.98,68.0,11076.0,-0.68
2022-05-30,[網格2] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,平倉(買回),平倉(賣出),92.1,102.97,1,1,52669.0,1.08,68.0,8963.0,-0.68
2022-05-30,[網格1] 開倉(做空配對),做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,做多,做空,92.1,102.97,1,1,105337.0,1.08,68.0,0.0,
2022-06-10,[網格1] 停利平倉(做空配對),停利平倉: 做多2327.TW(N/A) 1口 / 做空2492.TW(N/A) 1口,平倉(賣出),平倉(買回),92.21,100.32,1,1,51984.0,-0.18,68.0,5466.0,1.08
2022-06-13,[網格1] 開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,做空,做多,88.53,94.57,1,1,49437.0,-1.7,67.0,0.0,
2022-06-15,[網格1] 結算平倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,平倉(買回),平倉(賣出),88.41,93.25,1,1,0.0,-1.99,67.0,-2488.0,-1.7
2022-06-16,[網格1] 轉倉開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,做空,做多,84.84,91.04,1,1,47486.0,-1.84,67.0,0.0,
2022-06-20,[網格2] 開倉(做多配對),做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,做空,做多,78.84,83.53,1,1,87679.0,-2.37,66.0,0.0,
2022-07-08,[網格1] 停利平倉(做多配對),停利平倉: 做空2327.TW(N/A) 1口 / 做多2492.TW(N/A) 1口,平倉(買回),平倉(賣出),73.76,83.53,1,1,84936.0,0.3,66.0,7056.0,-1.84
