日期,動作,部位描述,3702.TW(N/A)多空,3036.TW(N/A)多空,3702.TW價,3036.TW價,3702.TW口數,3036.TW口數,保證金佔用,Z-Score,交易成本,損益,開倉Z
2022-01-03,[網格1] 開倉(做空配對),做多3702.TW(N/A) 3口 / 做空3036.TW(N/A) 2口,做多,做空,41.87,60.24,3,2,66446.0,2.85,160.0,0.0,
2022-01-03,[網格2] 開倉(做空配對),做多3702.TW(N/A) 3口 / 做空3036.TW(N/A) 2口,做多,做空,41.87,60.24,3,2,66446.0,2.85,160.0,0.0,
2022-01-04,[網格1] 停損平倉(做空配對),停損平倉: 做多3702.TW(N/A) 3口 / 做空3036.TW(N/A) 2口,平倉(賣出),平倉(買回),41.55,60.97,3,2,133162.0,3.19,160.0,-5004.0,2.85
2022-01-04,[網格2] 停損平倉(做空配對),停損平倉: 做多3702.TW(N/A) 3口 / 做空3036.TW(N/A) 2口,平倉(賣出),平倉(買回),41.55,60.97,3,2,133162.0,3.19,160.0,-5004.0,2.85
2022-01-19,[網格1] 開倉(做空配對),做多3702.TW(N/A) 3口 / 做空3036.TW(N/A) 2口,做多,做空,43.55,69.09,3,2,72586.0,1.81,161.0,0.0,
2022-01-20,[網格2] 開倉(做空配對),做多3702.TW(N/A) 5口 / 做空3036.TW(N/A) 3口,做多,做空,43.79,73.07,5,3,193235.0,2.4,258.0,0.0,
2022-02-16,[網格1] 結算平倉(做空配對),做多3702.TW(N/A) 3口 / 做空3036.TW(N/A) 2口,平倉(賣出),平倉(買回),44.83,72.99,3,2,0.0,1.13,161.0,-8064.0,1.81
2022-02-16,[網格2] 結算平倉(做空配對),做多3702.TW(N/A) 5口 / 做空3036.TW(N/A) 3口,平倉(賣出),平倉(買回),44.83,72.99,5,3,0.0,1.13,258.0,10637.0,2.4
2022-02-17,[網格1] 轉倉開倉(做空配對),做多3702.TW(N/A) 3口 / 做空3036.TW(N/A) 2口,做多,做空,44.75,69.99,3,2,74041.0,0.59,161.0,0.0,
2022-02-17,[網格2] 轉倉開倉(做空配對),做多3702.TW(N/A) 3口 / 做空3036.TW(N/A) 2口,做多,做空,44.75,69.99,3,2,74041.0,0.59,161.0,0.0,
2022-03-01,[網格1] 停利平倉(做空配對),停利平倉: 做多3702.TW(N/A) 3口 / 做空3036.TW(N/A) 2口,平倉(賣出),平倉(買回),45.39,69.01,3,2,148068.0,-0.01,161.0,7579.0,0.59
2022-03-16,[網格2] 結算平倉(做空配對),做多3702.TW(N/A) 3口 / 做空3036.TW(N/A) 2口,平倉(賣出),平倉(買回),45.55,67.06,3,2,0.0,-0.66,161.0,16334.0,0.59
2022-03-17,[網格2] 轉倉開倉(做空配對),做多3702.TW(N/A) 3口 / 做空3036.TW(N/A) 2口,做多,做空,45.87,68.93,3,2,74379.0,-0.43,161.0,0.0,
2022-03-31,[網格2] 停利平倉(做空配對),停利平倉: 做多3702.TW(N/A) 3口 / 做空3036.TW(N/A) 2口,平倉(賣出),平倉(買回),44.83,64.38,3,2,71081.0,-1.31,161.0,11782.0,-0.43
2022-03-31,[網格1] 開倉(做多配對),做空3702.TW(N/A) 3口 / 做多3036.TW(N/A) 2口,做空,做多,44.83,64.38,3,2,142162.0,-1.31,161.0,0.0,
2022-04-20,[網格1] 結算平倉(做多配對),做空3702.TW(N/A) 3口 / 做多3036.TW(N/A) 2口,平倉(買回),平倉(賣出),44.83,60.32,3,2,0.0,-1.9,160.0,-16398.0,-1.31
2022-04-21,[網格1] 轉倉開倉(做多配對),做空3702.TW(N/A) 4口 / 做多3036.TW(N/A) 3口,做空,做多,44.91,59.92,4,3,97039.0,-1.93,224.0,0.0,
2022-04-22,[網格2] 開倉(做多配對),做空3702.TW(N/A) 4口 / 做多3036.TW(N/A) 3口,做空,做多,44.91,58.62,4,3,191973.0,-2.12,224.0,0.0,
2022-05-18,[網格1] 結算平倉(做多配對),做空3702.TW(N/A) 4口 / 做多3036.TW(N/A) 3口,平倉(買回),平倉(賣出),43.71,58.62,4,3,0.0,-0.88,224.0,1589.0,-1.93
2022-05-18,[網格2] 結算平倉(做多配對),做空3702.TW(N/A) 4口 / 做多3036.TW(N/A) 3口,平倉(買回),平倉(賣出),43.71,58.62,4,3,0.0,-0.88,224.0,9383.0,-2.12
2022-05-19,[網格1] 轉倉開倉(做多配對),做空3702.TW(N/A) 4口 / 做多3036.TW(N/A) 3口,做空,做多,43.55,58.46,4,3,94385.0,-0.8,224.0,0.0,
2022-05-19,[網格2] 轉倉開倉(做多配對),做空3702.TW(N/A) 4口 / 做多3036.TW(N/A) 3口,做空,做多,43.55,58.46,4,3,94385.0,-0.8,224.0,0.0,
2022-05-30,[網格1] 停利平倉(做多配對),停利平倉: 做空3702.TW(N/A) 4口 / 做多3036.TW(N/A) 3口,平倉(買回),平倉(賣出),43.55,61.7,4,3,194031.0,0.53,224.0,19261.0,-0.8
2022-05-31,[網格2] 停利平倉(做多配對),停利平倉: 做空3702.TW(N/A) 4口 / 做多3036.TW(N/A) 3口,平倉(買回),平倉(賣出),42.27,61.14,4,3,95172.0,1.3,224.0,26099.0,-0.8
2022-05-31,[網格1] 開倉(做空配對),做多3702.TW(N/A) 3口 / 做空3036.TW(N/A) 2口,做多,做空,42.27,61.14,3,2,162424.0,1.3,160.0,0.0,
2022-06-02,[網格1] 停利平倉(做空配對),停利平倉: 做多3702.TW(N/A) 3口 / 做空3036.TW(N/A) 2口,平倉(賣出),平倉(買回),44.91,63.0,3,2,70401.0,-0.01,160.0,8222.0,1.3
2022-06-28,[網格1] 開倉(做多配對),做空3702.TW(N/A) 4口 / 做多3036.TW(N/A) 3口,做空,做多,44.91,59.65,4,3,96819.0,-1.15,224.0,0.0,
2022-07-12,[網格1] 停利平倉(做多配對),停利平倉: 做空3702.TW(N/A) 4口 / 做多3036.TW(N/A) 3口,平倉(買回),平倉(賣出),41.23,54.52,4,3,88693.0,0.74,223.0,-1497.0,-1.15
2022-07-15,[網格1] 開倉(做空配對),做多3702.TW(N/A) 4口 / 做空3036.TW(N/A) 3口,做多,做空,41.47,55.65,4,3,89866.0,1.06,223.0,0.0,
2022-07-20,[網格1] 結算平倉(做空配對),做多3702.TW(N/A) 4口 / 做空3036.TW(N/A) 3口,平倉(賣出),平倉(買回),42.1,56.69,4,3,0.0,0.81,224.0,-1442.0,1.06
2022-07-21,[網格1] 轉倉開倉(做空配對),做多3702.TW(N/A) 4口 / 做空3036.TW(N/A) 3口,做多,做空,42.61,58.0,4,3,93000.0,0.88,224.0,0.0,
2022-07-25,[網格2] 開倉(做空配對),做多3702.TW(N/A) 3口 / 做空3036.TW(N/A) 2口,做多,做空,42.06,59.3,3,2,159540.0,2.06,160.0,0.0,
2022-08-08,[網格1] 停利平倉(做空配對),停利平倉: 做多3702.TW(N/A) 4口 / 做空3036.TW(N/A) 3口,平倉(賣出),平倉(買回),43.99,56.87,4,3,159904.0,-1.47,224.0,17523.0,0.88
2022-08-08,[網格2] 停利平倉(做空配對),停利平倉: 做多3702.TW(N/A) 3口 / 做空3036.TW(N/A) 2口,平倉(賣出),平倉(買回),43.99,56.87,3,2,159904.0,-1.47,160.0,21139.0,2.06
2022-08-08,[網格1] 開倉(做多配對),做空3702.TW(N/A) 4口 / 做多3036.TW(N/A) 3口,做空,做多,43.99,56.87,4,3,253472.0,-1.47,224.0,0.0,
2022-08-17,[網格1] 結算平倉(做多配對),做空3702.TW(N/A) 4口 / 做多3036.TW(N/A) 3口,平倉(買回),平倉(賣出),43.73,56.43,4,3,0.0,-1.21,224.0,-771.0,-1.47
2022-08-18,[網格1] 轉倉開倉(做多配對),做空3702.TW(N/A) 4口 / 做多3036.TW(N/A) 3口,做空,做多,42.78,55.65,4,3,91287.0,-0.66,224.0,0.0,
2022-09-06,[網格2] 開倉(做多配對),做空3702.TW(N/A) 5口 / 做多3036.TW(N/A) 4口,做空,做多,43.64,53.14,5,4,206476.0,-2.12,287.0,0.0,
2022-09-21,[網格1] 結算平倉(做多配對),做空3702.TW(N/A) 4口 / 做多3036.TW(N/A) 3口,平倉(買回),平倉(賣出),42.06,51.83,4,3,0.0,-0.66,223.0,-17314.0,-0.66
2022-09-21,[網格2] 結算平倉(做多配對),做空3702.TW(N/A) 5口 / 做多3036.TW(N/A) 4口,平倉(買回),平倉(賣出),42.06,51.83,5,4,0.0,-0.66,287.0,5157.0,-2.12
2022-09-22,[網格1] 轉倉開倉(做多配對),做空3702.TW(N/A) 5口 / 做多3036.TW(N/A) 4口,做空,做多,41.33,51.83,5,4,111771.0,-0.12,287.0,0.0,
2022-09-22,[網格2] 轉倉開倉(做多配對),做空3702.TW(N/A) 5口 / 做多3036.TW(N/A) 4口,做空,做多,41.33,51.83,5,4,111771.0,-0.12,287.0,0.0,
2022-09-23,[網格1] 停利平倉(做多配對),停利平倉: 做空3702.TW(N/A) 5口 / 做多3036.TW(N/A) 4口,平倉(買回),平倉(賣出),40.64,52.79,5,4,223753.0,0.71,287.0,14213.0,-0.12
2022-10-03,[網格2] 停利平倉(做多配對),停利平倉: 做空3702.TW(N/A) 5口 / 做多3036.TW(N/A) 4口,平倉(買回),平倉(賣出),39.31,51.83,5,4,109051.0,1.25,286.0,19863.0,-0.12
2022-10-03,[網格1] 開倉(做空配對),做多3702.TW(N/A) 4口 / 做空3036.TW(N/A) 3口,做多,做空,39.31,51.83,4,3,193493.0,1.25,223.0,0.0,
2022-10-19,[網格1] 結算平倉(做空配對),做多3702.TW(N/A) 4口 / 做空3036.TW(N/A) 3口,平倉(賣出),平倉(買回),39.18,54.26,4,3,0.0,1.87,223.0,-15838.0,1.25
2022-10-20,[網格1] 轉倉開倉(做空配對),做多3702.TW(N/A) 4口 / 做空3036.TW(N/A) 3口,做多,做空,39.96,54.87,4,3,87598.0,1.53,223.0,0.0,
