日期,動作,部位描述,1513.TW(N/A)多空,1503.TW(N/A)多空,1513.TW價,1503.TW價,1513.TW口數,1503.TW口數,保證金佔用,Z-Score,交易成本,損益,開倉Z
2022-01-21,[網格1] 開倉(做空配對),做多1513.TW(N/A) 4口 / 做空1503.TW(N/A) 3口,做多,做空,37.35,49.01,4,3,80029.0,1.26,222.0,0.0,
2022-02-07,[網格1] 停利平倉(做空配對),停利平倉: 做多1513.TW(N/A) 4口 / 做空1503.TW(N/A) 3口,平倉(賣出),平倉(買回),37.87,47.99,4,3,79776.0,-0.26,222.0,10130.0,1.26
2022-02-16,[網格1] 開倉(做空配對),做多1513.TW(N/A) 4口 / 做空1503.TW(N/A) 3口,做多,做空,37.96,49.19,4,3,80846.0,1.13,222.0,0.0,
2022-03-03,[網格1] 停利平倉(做空配對),停利平倉: 做多1513.TW(N/A) 4口 / 做空1503.TW(N/A) 3口,平倉(賣出),平倉(買回),38.23,48.45,4,3,80532.0,-0.28,222.0,6344.0,1.13
2022-03-04,[網格1] 開倉(做多配對),做空1513.TW(N/A) 5口 / 做多1503.TW(N/A) 4口,做空,做多,38.63,48.17,5,4,104172.0,-1.09,285.0,0.0,
2022-03-09,[網格1] 停利平倉(做多配對),停利平倉: 做空1513.TW(N/A) 5口 / 做多1503.TW(N/A) 4口,平倉(買回),平倉(賣出),37.3,47.8,5,4,101984.0,0.19,285.0,9993.0,-1.09
2022-03-10,[網格1] 開倉(做多配對),做空1513.TW(N/A) 5口 / 做多1503.TW(N/A) 4口,做空,做多,39.24,48.45,5,4,105306.0,-1.67,286.0,0.0,
2022-03-11,[網格2] 開倉(做多配對),做空1513.TW(N/A) 6口 / 做多1503.TW(N/A) 5口,做空,做多,40.21,48.54,6,5,237400.0,-2.81,349.0,0.0,
2022-03-15,[網格1] 停損平倉(做多配對),停損平倉: 做空1513.TW(N/A) 5口 / 做多1503.TW(N/A) 4口,平倉(買回),平倉(賣出),43.35,47.9,5,4,245132.0,-4.23,286.0,-45786.0,-1.67
2022-03-15,[網格2] 停損平倉(做多配對),停損平倉: 做空1513.TW(N/A) 6口 / 做多1503.TW(N/A) 5口,平倉(買回),平倉(賣出),43.35,47.9,6,5,245132.0,-4.23,350.0,-44445.0,-2.81
2022-04-01,[網格1] 開倉(做多配對),做空1513.TW(N/A) 1口 / 做多1503.TW(N/A) 1口,做空,做多,47.67,48.08,1,1,25854.0,-1.89,64.0,0.0,
2022-04-20,[網格1] 結算平倉(做多配對),做空1513.TW(N/A) 1口 / 做多1503.TW(N/A) 1口,平倉(買回),平倉(賣出),50.85,48.36,1,1,0.0,-1.74,64.0,-5865.0,-1.89
2022-04-21,[網格1] 轉倉開倉(做多配對),做空1513.TW(N/A) 1口 / 做多1503.TW(N/A) 1口,做空,做多,49.71,49.38,1,1,26753.0,-1.29,64.0,0.0,
2022-05-06,[網格1] 停利平倉(做多配對),停利平倉: 做空1513.TW(N/A) 1口 / 做多1503.TW(N/A) 1口,平倉(買回),平倉(賣出),45.73,50.86,1,1,26080.0,0.04,64.0,10846.0,-1.29
2022-05-18,[網格1] 開倉(做空配對),做多1513.TW(N/A) 5口 / 做空1503.TW(N/A) 4口,做多,做空,43.66,53.64,5,4,116869.0,1.12,287.0,0.0,
2022-06-15,[網格1] 結算平倉(做空配對),做多1513.TW(N/A) 5口 / 做空1503.TW(N/A) 4口,平倉(賣出),平倉(買回),42.42,54.94,5,4,0.0,1.52,287.0,-23023.0,1.12
2022-06-16,[網格1] 轉倉開倉(做空配對),做多1513.TW(N/A) 4口 / 做空1503.TW(N/A) 3口,做多,做空,42.07,55.21,4,3,90158.0,1.58,223.0,0.0,
2022-07-01,[網格1] 停利平倉(做空配對),停利平倉: 做多1513.TW(N/A) 4口 / 做空1503.TW(N/A) 3口,平倉(賣出),平倉(買回),49.0,55.96,4,3,98243.0,-0.1,225.0,50773.0,1.58
2022-07-28,[網格1] 開倉(做多配對),做空1513.TW(N/A) 1口 / 做多1503.TW(N/A) 1口,做空,做多,52.75,61.21,1,1,30769.0,-1.11,65.0,0.0,
2022-07-29,[網格2] 開倉(做多配對),做空1513.TW(N/A) 1口 / 做多1503.TW(N/A) 1口,做空,做多,54.15,60.44,1,1,61880.0,-2.19,65.0,0.0,
2022-08-17,[網格1] 結算平倉(做多配對),做空1513.TW(N/A) 1口 / 做多1503.TW(N/A) 1口,平倉(買回),平倉(賣出),57.69,59.01,1,1,0.0,-2.09,65.0,-14312.0,-1.11
2022-08-17,[網格2] 結算平倉(做多配對),做空1513.TW(N/A) 1口 / 做多1503.TW(N/A) 1口,平倉(買回),平倉(賣出),57.69,59.01,1,1,0.0,-2.09,65.0,-9996.0,-2.19
2022-08-18,[網格1] 轉倉開倉(做多配對),做空1513.TW(N/A) 1口 / 做多1503.TW(N/A) 1口,做空,做多,59.55,60.25,1,1,32345.0,-2.18,65.0,0.0,
2022-08-18,[網格2] 轉倉開倉(做多配對),做空1513.TW(N/A) 1口 / 做多1503.TW(N/A) 1口,做空,做多,59.55,60.25,1,1,32345.0,-2.18,65.0,0.0,
2022-09-21,[網格1] 結算平倉(做多配對),做空1513.TW(N/A) 1口 / 做多1503.TW(N/A) 1口,平倉(買回),平倉(賣出),60.85,57.96,1,1,0.0,-1.3,65.0,-7246.0,-2.18
2022-09-21,[網格2] 結算平倉(做多配對),做空1513.TW(N/A) 1口 / 做多1503.TW(N/A) 1口,平倉(買回),平倉(賣出),60.85,57.96,1,1,0.0,-1.3,65.0,-7246.0,-2.18
2022-09-22,[網格1] 轉倉開倉(做多配對),做空1513.TW(N/A) 1口 / 做多1503.TW(N/A) 1口,做空,做多,61.96,57.68,1,1,32304.0,-1.52,65.0,0.0,
2022-09-22,[網格2] 轉倉開倉(做多配對),做空1513.TW(N/A) 1口 / 做多1503.TW(N/A) 1口,做空,做多,61.96,57.68,1,1,32304.0,-1.52,65.0,0.0,
2022-09-30,[網格1] 停利平倉(做多配對),停利平倉: 做空1513.TW(N/A) 1口 / 做多1503.TW(N/A) 1口,平倉(買回),平倉(賣出),52.94,55.39,1,1,58498.0,0.05,64.0,13409.0,-1.52
2022-10-19,[網格2] 結算平倉(做多配對),做空1513.TW(N/A) 1口 / 做多1503.TW(N/A) 1口,平倉(買回),平倉(賣出),50.43,51.48,1,1,0.0,0.38,64.0,10616.0,-1.52
2022-10-20,[網格2] 轉倉開倉(做多配對),做空1513.TW(N/A) 1口 / 做多1503.TW(N/A) 1口,做空,做多,49.13,50.62,1,1,26932.0,0.66,64.0,0.0,
